40	19	18	9	19	19	22	<reference osisRef="MAT.19.18!9-MAT.19.19!22" type="OT quotes" label="" verse="MAT 19:18 - 9" ><grk>οὐ φονεύσεις οὐ μοιχεύσεις οὐ κλέψεις οὐ ψευδομαρτυρήσεις τίμα τὸν πατέρα καὶ τὴν μητέρα</grk></reference>「OT quotes｜Old Testament quotations.」
40	19	19	8	19	19	13	<reference osisRef="MAT.19.19!8-MAT.19.19!13" type="OT quotes" label="" verse="MAT 19:19" ><grk>ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	5	1	21	5	4	<reference osisRef="MAT.21.5!1-MAT.21.5!4" type="OT quotes" label="" verse="MAT 21:5" ><grk>εἴπατε τῇ θυγατρὶ σιών</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	5	6	21	5	10	<reference osisRef="MAT.21.5!6-MAT.21.5!10" type="OT quotes" label="" verse="MAT 21:5" ><grk>ὁ βασιλεύς σου ἔρχεταί σοι</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	5	11	21	5	15	<reference osisRef="MAT.21.5!11-MAT.21.5!15" type="OT quotes" label="" verse="MAT 21:5" ><grk>πραῢς καὶ ἐπιβεβηκὼς ἐπὶ ὄνον</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	5	16	21	5	20	<reference osisRef="MAT.21.5!16-MAT.21.5!20" type="OT quotes" label="" verse="MAT 21:5" ><grk>καὶ ἐπὶ πῶλον υἱὸν ὑποζυγίου</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	9	12	21	9	12	<reference osisRef="MAT.21.9!12" type="OT quotes" label="" verse="MAT 21:9" ><grk>ὡσαννὰ</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	9	16	21	9	21	<reference osisRef="MAT.21.9!16-MAT.21.9!21" type="OT quotes" label="" verse="MAT 21:9" ><grk>εὐλογημένος ὁ ἐρχόμενος ἐν ὀνόματι κυρίου</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	9	22	21	9	22	<reference osisRef="MAT.21.9!22" type="OT quotes" label="" verse="MAT 21:9" ><grk>ὡσαννὰ</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	13	5	21	13	10	<reference osisRef="MAT.21.13!5-MAT.21.13!10" type="OT quotes" label="" verse="MAT 21:13" ><grk>ὁ οἶκός μου οἶκος προσευχῆς κληθήσεται</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	16	17	21	16	23	<reference osisRef="MAT.21.16!17-MAT.21.16!23" type="OT quotes" label="" verse="MAT 21:16" ><grk>ἐκ στόματος νηπίων καὶ θηλαζόντων κατηρτίσω αἶνον</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	33	8	21	33	21	<reference osisRef="MAT.21.33!8-MAT.21.33!21" type="OT quotes" label="" verse="MAT 21:33" ><grk>ἐφύτευσεν ἀμπελῶνα καὶ φραγμὸν αὐτῷ περιέθηκεν καὶ ὤρυξεν ἐν αὐτῷ ληνὸν καὶ ᾠκοδόμησεν πύργον</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	42	10	21	42	14	<reference osisRef="MAT.21.42!10-MAT.21.42!14" type="OT quotes" label="" verse="MAT 21:42" ><grk>λίθον ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	42	15	21	42	19	<reference osisRef="MAT.21.42!15-MAT.21.42!19" type="OT quotes" label="" verse="MAT 21:42" ><grk>οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας</grk></reference>「OT quotes｜Old Testament quotations.」
