OGNTsort	book	chapter	verse	〈StrongNo｜AlternateStrongNo〉
056475	43	9	30	〈G3788｜〉
056476	43	9	31	〈G1492｜〉
056477	43	9	31	〈G3754｜〉
056478	43	9	31	〈G268｜〉
056479	43	9	31	〈G3588｜〉
056480	43	9	31	〈G2316｜〉
056481	43	9	31	〈G3756｜〉
056482	43	9	31	〈G191｜〉
056483	43	9	31	〈G235｜〉
056484	43	9	31	〈G1437｜〉
056485	43	9	31	〈G5100｜〉
056486	43	9	31	〈G2318｜〉
056487	43	9	31	〈G1510｜〉
056488	43	9	31	〈G2532｜〉
056489	43	9	31	〈G3588｜〉
056490	43	9	31	〈G2307｜〉
056491	43	9	31	〈G846｜〉
056492	43	9	31	〈G4160｜〉
056493	43	9	31	〈G3778｜〉
056494	43	9	31	〈G191｜〉
056495	43	9	32	〈G1537｜〉
056496	43	9	32	〈G3588｜〉
056497	43	9	32	〈G165｜〉
056498	43	9	32	〈G3756｜〉
056499	43	9	32	〈G191｜〉
056500	43	9	32	〈G3754｜〉
056501	43	9	32	〈G455｜〉
056502	43	9	32	〈G5100｜〉
056503	43	9	32	〈G3788｜〉
056504	43	9	32	〈G5185｜〉
056505	43	9	32	〈G1080｜〉
056506	43	9	33	〈G1487｜〉
056507	43	9	33	〈G3361｜〉
056508	43	9	33	〈G1510｜〉
056509	43	9	33	〈G3778｜〉
056510	43	9	33	〈G3844｜〉
056511	43	9	33	〈G2316｜〉
056512	43	9	33	〈G3756｜〉
056513	43	9	33	〈G1410｜〉
056514	43	9	33	〈G4160｜〉
056515	43	9	33	〈G3762｜〉
056516	43	9	34	〈G611｜〉
056517	43	9	34	〈G2532｜〉
056518	43	9	34	〈G2036｜〉
056519	43	9	34	〈G846｜〉
056520	43	9	34	〈G1722｜〉
056521	43	9	34	〈G266｜〉
056522	43	9	34	〈G4771｜〉
056523	43	9	34	〈G1080｜〉
056524	43	9	34	〈G3650｜〉
056525	43	9	34	〈G2532｜〉
056526	43	9	34	〈G4771｜〉
056527	43	9	34	〈G1321｜〉
056528	43	9	34	〈G1473｜〉
056529	43	9	34	〈G2532｜〉
056530	43	9	34	〈G1544｜〉
056531	43	9	34	〈G846｜〉
056532	43	9	34	〈G1854｜〉
056533	43	9	35	〈G191｜〉
056534	43	9	35	〈G2424｜〉
056535	43	9	35	〈G3754｜〉
056536	43	9	35	〈G1544｜〉
056537	43	9	35	〈G846｜〉
056538	43	9	35	〈G1854｜〉
056539	43	9	35	〈G2532｜〉
056540	43	9	35	〈G2147｜〉
056541	43	9	35	〈G846｜〉
056542	43	9	35	〈G2036｜〉
056543	43	9	35	〈G4771｜〉
056544	43	9	35	〈G4100｜〉
056545	43	9	35	〈G1519｜〉
056546	43	9	35	〈G3588｜〉
056547	43	9	35	〈G5207｜〉
056548	43	9	35	〈G3588｜〉
056549	43	9	35	〈G444｜〉
056550	43	9	36	〈G611｜〉
056551	43	9	36	〈G1565｜〉
056552	43	9	36	〈G2532｜〉
056553	43	9	36	〈G2036｜〉
056554	43	9	36	〈G2532｜〉
056555	43	9	36	〈G5101｜〉
056556	43	9	36	〈G1510｜〉
056557	43	9	36	〈G2962｜〉
056558	43	9	36	〈G2443｜〉
056559	43	9	36	〈G4100｜〉
056560	43	9	36	〈G1519｜〉
056561	43	9	36	〈G846｜〉
056562	43	9	37	〈G2036｜〉
056563	43	9	37	〈G846｜〉
056564	43	9	37	〈G3588｜〉
056565	43	9	37	〈G2424｜〉
056566	43	9	37	〈G2532｜〉
056567	43	9	37	〈G3708｜〉
056568	43	9	37	〈G846｜〉
056569	43	9	37	〈G2532｜〉
056570	43	9	37	〈G3588｜〉
056571	43	9	37	〈G2980｜〉
056572	43	9	37	〈G3326｜〉
056573	43	9	37	〈G4771｜〉
056574	43	9	37	〈G1565｜〉
056575	43	9	37	〈G1510｜〉
056576	43	9	38	〈G3588｜〉
056577	43	9	38	〈G1161｜〉
056578	43	9	38	〈G5346｜〉
056579	43	9	38	〈G4100｜〉
056580	43	9	38	〈G2962｜〉
056581	43	9	38	〈G2532｜〉
056582	43	9	38	〈G4352｜〉
056583	43	9	38	〈G846｜〉
056584	43	9	39	〈G2532｜〉
056585	43	9	39	〈G2036｜〉
056586	43	9	39	〈G3588｜〉
056587	43	9	39	〈G2424｜〉
056588	43	9	39	〈G1519｜〉
056589	43	9	39	〈G2917｜〉
056590	43	9	39	〈G1473｜〉
056591	43	9	39	〈G1519｜〉
056592	43	9	39	〈G3588｜〉
056593	43	9	39	〈G2889｜〉
056594	43	9	39	〈G3778｜〉
056595	43	9	39	〈G2064｜〉
056596	43	9	39	〈G2443｜〉
056597	43	9	39	〈G3588｜〉
056598	43	9	39	〈G3361｜〉
056599	43	9	39	〈G991｜〉
056600	43	9	39	〈G991｜〉
056601	43	9	39	〈G2532｜〉
056602	43	9	39	〈G3588｜〉
056603	43	9	39	〈G991｜〉
056604	43	9	39	〈G5185｜〉
056605	43	9	39	〈G1096｜〉
056606	43	9	40	〈G191｜〉
056607	43	9	40	〈G1537｜〉
056608	43	9	40	〈G3588｜〉
056609	43	9	40	〈G5330｜〉
056610	43	9	40	〈G3778｜〉
056611	43	9	40	〈G3588｜〉
056612	43	9	40	〈G3326｜〉
056613	43	9	40	〈G846｜〉
056614	43	9	40	〈G1510｜〉
056615	43	9	40	〈G2532｜〉
056616	43	9	40	〈G2036｜〉
056617	43	9	40	〈G846｜〉
056618	43	9	40	〈G3361｜〉
056619	43	9	40	〈G2532｜〉
056620	43	9	40	〈G1473｜〉
056621	43	9	40	〈G5185｜〉
056622	43	9	40	〈G1510｜〉
056623	43	9	41	〈G2036｜〉
056624	43	9	41	〈G846｜〉
056625	43	9	41	〈G3588｜〉
056626	43	9	41	〈G2424｜〉
056627	43	9	41	〈G1487｜〉
056628	43	9	41	〈G5185｜〉
056629	43	9	41	〈G1510｜〉
056630	43	9	41	〈G3756｜〉
056631	43	9	41	〈G302｜〉
056632	43	9	41	〈G2192｜〉
056633	43	9	41	〈G266｜〉
056634	43	9	41	〈G3568｜〉
056635	43	9	41	〈G1161｜〉
056636	43	9	41	〈G3004｜〉
056637	43	9	41	〈G3754｜〉
056638	43	9	41	〈G991｜〉
056639	43	9	41	〈G3588｜〉
056640	43	9	41	〈G266｜〉
056641	43	9	41	〈G4771｜〉
056642	43	9	41	〈G3306｜〉
056643	43	10	1	〈G281｜〉
056644	43	10	1	〈G281｜〉
056645	43	10	1	〈G3004｜〉
056646	43	10	1	〈G4771｜〉
056647	43	10	1	〈G3588｜〉
056648	43	10	1	〈G3361｜〉
056649	43	10	1	〈G1525｜〉
056650	43	10	1	〈G1223｜〉
056651	43	10	1	〈G3588｜〉
056652	43	10	1	〈G2374｜〉
056653	43	10	1	〈G1519｜〉
056654	43	10	1	〈G3588｜〉
056655	43	10	1	〈G833｜〉
056656	43	10	1	〈G3588｜〉
056657	43	10	1	〈G4263｜〉
056658	43	10	1	〈G235｜〉
056659	43	10	1	〈G305｜〉
056660	43	10	1	〈G237｜〉
056661	43	10	1	〈G1565｜〉
056662	43	10	1	〈G2812｜〉
056663	43	10	1	〈G1510｜〉
056664	43	10	1	〈G2532｜〉
056665	43	10	1	〈G3027｜〉
056666	43	10	2	〈G3588｜〉
056667	43	10	2	〈G1161｜〉
056668	43	10	2	〈G1525｜〉
056669	43	10	2	〈G1223｜〉
056670	43	10	2	〈G3588｜〉
056671	43	10	2	〈G2374｜〉
056672	43	10	2	〈G4166｜〉
056673	43	10	2	〈G1510｜〉
056674	43	10	2	〈G3588｜〉
056675	43	10	2	〈G4263｜〉
056676	43	10	3	〈G3778｜〉
056677	43	10	3	〈G3588｜〉
056678	43	10	3	〈G2377｜〉
056679	43	10	3	〈G455｜〉
056680	43	10	3	〈G2532｜〉
056681	43	10	3	〈G3588｜〉
056682	43	10	3	〈G4263｜〉
056683	43	10	3	〈G3588｜〉
056684	43	10	3	〈G5456｜〉
056685	43	10	3	〈G846｜〉
056686	43	10	3	〈G191｜〉
056687	43	10	3	〈G2532｜〉
056688	43	10	3	〈G3588｜〉
056689	43	10	3	〈G2398｜〉
056690	43	10	3	〈G4263｜〉
056691	43	10	3	〈G5455｜〉
056692	43	10	3	〈G2596｜〉
056693	43	10	3	〈G3686｜〉
056694	43	10	3	〈G2532｜〉
056695	43	10	3	〈G1806｜〉
056696	43	10	3	〈G846｜〉
056697	43	10	4	〈G3752｜〉
056698	43	10	4	〈G3588｜〉
056699	43	10	4	〈G2398｜〉
056700	43	10	4	〈G3956｜〉
056701	43	10	4	〈G1544｜〉
056702	43	10	4	〈G1715｜〉
056703	43	10	4	〈G846｜〉
056704	43	10	4	〈G4198｜〉
056705	43	10	4	〈G2532｜〉
056706	43	10	4	〈G3588｜〉
056707	43	10	4	〈G4263｜〉
056708	43	10	4	〈G846｜〉
056709	43	10	4	〈G190｜〉
056710	43	10	4	〈G3754｜〉
056711	43	10	4	〈G1492｜〉
056712	43	10	4	〈G3588｜〉
056713	43	10	4	〈G5456｜〉
056714	43	10	4	〈G846｜〉
056715	43	10	5	〈G245｜〉
056716	43	10	5	〈G1161｜〉
056717	43	10	5	〈G3756｜〉
056718	43	10	5	〈G3361｜〉
056719	43	10	5	〈G190｜〉
056720	43	10	5	〈G235｜〉
056721	43	10	5	〈G5343｜〉
056722	43	10	5	〈G575｜〉
056723	43	10	5	〈G846｜〉
056724	43	10	5	〈G3754｜〉
056725	43	10	5	〈G3756｜〉
056726	43	10	5	〈G1492｜〉
056727	43	10	5	〈G3588｜〉
056728	43	10	5	〈G245｜〉
056729	43	10	5	〈G3588｜〉
056730	43	10	5	〈G5456｜〉
056731	43	10	6	〈G3778｜〉
056732	43	10	6	〈G3588｜〉
056733	43	10	6	〈G3942｜〉
056734	43	10	6	〈G2036｜〉
056735	43	10	6	〈G846｜〉
056736	43	10	6	〈G3588｜〉
056737	43	10	6	〈G2424｜〉
056738	43	10	6	〈G1565｜〉
056739	43	10	6	〈G1161｜〉
056740	43	10	6	〈G3756｜〉
056741	43	10	6	〈G1097｜〉
056742	43	10	6	〈G5101｜〉
056743	43	10	6	〈G1510｜〉
056744	43	10	6	〈G3739｜〉
056745	43	10	6	〈G2980｜〉
056746	43	10	6	〈G846｜〉
056747	43	10	7	〈G2036｜〉
056748	43	10	7	〈G3767｜〉
056749	43	10	7	〈G3825｜〉
056750	43	10	7	〈G3588｜〉
056751	43	10	7	〈G2424｜〉
056752	43	10	7	〈G281｜〉
056753	43	10	7	〈G281｜〉
056754	43	10	7	〈G3004｜〉
056755	43	10	7	〈G4771｜〉
056756	43	10	7	〈G3754｜〉
056757	43	10	7	〈G1473｜〉
056758	43	10	7	〈G1510｜〉
056759	43	10	7	〈G3588｜〉
056760	43	10	7	〈G2374｜〉
056761	43	10	7	〈G3588｜〉
056762	43	10	7	〈G4263｜〉
056763	43	10	8	〈G3956｜〉
056764	43	10	8	〈G3745｜〉
056765	43	10	8	〈G2064｜〉
056766	43	10	8	〈G4253｜〉
056767	43	10	8	〈G1473｜〉
056768	43	10	8	〈G2812｜〉
056769	43	10	8	〈G1510｜〉
056770	43	10	8	〈G2532｜〉
056771	43	10	8	〈G3027｜〉
056772	43	10	8	〈G235｜〉
056773	43	10	8	〈G3756｜〉
056774	43	10	8	〈G191｜〉
056775	43	10	8	〈G846｜〉
056776	43	10	8	〈G3588｜〉
056777	43	10	8	〈G4263｜〉
056778	43	10	9	〈G1473｜〉
056779	43	10	9	〈G1510｜〉
056780	43	10	9	〈G3588｜〉
056781	43	10	9	〈G2374｜〉
056782	43	10	9	〈G1223｜〉
056783	43	10	9	〈G1473｜〉
056784	43	10	9	〈G1437｜〉
056785	43	10	9	〈G5100｜〉
056786	43	10	9	〈G1525｜〉
056787	43	10	9	〈G4982｜〉
056788	43	10	9	〈G2532｜〉
056789	43	10	9	〈G1525｜〉
056790	43	10	9	〈G2532｜〉
056791	43	10	9	〈G1831｜〉
056792	43	10	9	〈G2532｜〉
056793	43	10	9	〈G3542｜〉
056794	43	10	9	〈G2147｜〉
056795	43	10	10	〈G3588｜〉
056796	43	10	10	〈G2812｜〉
056797	43	10	10	〈G3756｜〉
056798	43	10	10	〈G2064｜〉
056799	43	10	10	〈G1487｜〉
056800	43	10	10	〈G3361｜〉
056801	43	10	10	〈G2443｜〉
056802	43	10	10	〈G2813｜〉
056803	43	10	10	〈G2532｜〉
056804	43	10	10	〈G2380｜〉
056805	43	10	10	〈G2532｜〉
056806	43	10	10	〈G622｜〉
056807	43	10	10	〈G1473｜〉
056808	43	10	10	〈G2064｜〉
056809	43	10	10	〈G2443｜〉
056810	43	10	10	〈G2222｜〉
056811	43	10	10	〈G2192｜〉
056812	43	10	10	〈G2532｜〉
056813	43	10	10	〈G4053｜〉
056814	43	10	10	〈G2192｜〉
056815	43	10	11	〈G1473｜〉
056816	43	10	11	〈G1510｜〉
056817	43	10	11	〈G3588｜〉
056818	43	10	11	〈G4166｜〉
056819	43	10	11	〈G3588｜〉
056820	43	10	11	〈G2570｜〉
056821	43	10	11	〈G3588｜〉
056822	43	10	11	〈G4166｜〉
056823	43	10	11	〈G3588｜〉
056824	43	10	11	〈G2570｜〉
056825	43	10	11	〈G3588｜〉
056826	43	10	11	〈G5590｜〉
056827	43	10	11	〈G846｜〉
056828	43	10	11	〈G5087｜〉
056829	43	10	11	〈G5228｜〉
056830	43	10	11	〈G3588｜〉
056831	43	10	11	〈G4263｜〉
056832	43	10	12	〈G3588｜〉
056833	43	10	12	〈G3411｜〉
056834	43	10	12	〈G2532｜〉
056835	43	10	12	〈G3756｜〉
056836	43	10	12	〈G1510｜〉
056837	43	10	12	〈G4166｜〉
056838	43	10	12	〈G3739｜〉
056839	43	10	12	〈G3756｜〉
056840	43	10	12	〈G1510｜〉
056841	43	10	12	〈G3588｜〉
056842	43	10	12	〈G4263｜〉
056843	43	10	12	〈G2398｜〉
056844	43	10	12	〈G2334｜〉
056845	43	10	12	〈G3588｜〉
056846	43	10	12	〈G3074｜〉
056847	43	10	12	〈G2064｜〉
056848	43	10	12	〈G2532｜〉
056849	43	10	12	〈G863｜〉
056850	43	10	12	〈G3588｜〉
056851	43	10	12	〈G4263｜〉
056852	43	10	12	〈G2532｜〉
056853	43	10	12	〈G5343｜〉
056854	43	10	12	〈G2532｜〉
056855	43	10	12	〈G3588｜〉
056856	43	10	12	〈G3074｜〉
056857	43	10	12	〈G726｜〉
056858	43	10	12	〈G846｜〉
056859	43	10	12	〈G2532｜〉
056860	43	10	12	〈G4650｜〉
056861	43	10	13	〈G3754｜〉
056862	43	10	13	〈G3411｜〉
056863	43	10	13	〈G1510｜〉
056864	43	10	13	〈G2532｜〉
056865	43	10	13	〈G3756｜〉
056866	43	10	13	〈G3199｜〉
056867	43	10	13	〈G846｜〉
056868	43	10	13	〈G4012｜〉
056869	43	10	13	〈G3588｜〉
056870	43	10	13	〈G4263｜〉
056871	43	10	14	〈G1473｜〉
056872	43	10	14	〈G1510｜〉
056873	43	10	14	〈G3588｜〉
056874	43	10	14	〈G4166｜〉
056875	43	10	14	〈G3588｜〉
056876	43	10	14	〈G2570｜〉
056877	43	10	14	〈G2532｜〉
056878	43	10	14	〈G1097｜〉
056879	43	10	14	〈G3588｜〉
056880	43	10	14	〈G1699｜〉
056881	43	10	14	〈G2532｜〉
056882	43	10	14	〈G1097｜〉
056883	43	10	14	〈G1473｜〉
056884	43	10	14	〈G3588｜〉
056885	43	10	14	〈G1699｜〉
056886	43	10	15	〈G2531｜〉
056887	43	10	15	〈G1097｜〉
056888	43	10	15	〈G1473｜〉
056889	43	10	15	〈G3588｜〉
056890	43	10	15	〈G3962｜〉
056891	43	10	15	〈G2504｜〉
056892	43	10	15	〈G1097｜〉
056893	43	10	15	〈G3588｜〉
056894	43	10	15	〈G3962｜〉
056895	43	10	15	〈G2532｜〉
056896	43	10	15	〈G3588｜〉
056897	43	10	15	〈G5590｜〉
056898	43	10	15	〈G1473｜〉
056899	43	10	15	〈G5087｜〉
056900	43	10	15	〈G5228｜〉
056901	43	10	15	〈G3588｜〉
056902	43	10	15	〈G4263｜〉
056903	43	10	16	〈G2532｜〉
056904	43	10	16	〈G243｜〉
056905	43	10	16	〈G4263｜〉
056906	43	10	16	〈G2192｜〉
056907	43	10	16	〈G3739｜〉
056908	43	10	16	〈G3756｜〉
056909	43	10	16	〈G1510｜〉
056910	43	10	16	〈G1537｜〉
056911	43	10	16	〈G3588｜〉
056912	43	10	16	〈G833｜〉
056913	43	10	16	〈G3778｜〉
056914	43	10	16	〈G2548｜〉
056915	43	10	16	〈G1210｜G1163〉
056916	43	10	16	〈G1473｜〉
056917	43	10	16	〈G71｜〉
056918	43	10	16	〈G2532｜〉
056919	43	10	16	〈G3588｜〉
056920	43	10	16	〈G5456｜〉
056921	43	10	16	〈G1473｜〉
056922	43	10	16	〈G191｜〉
056923	43	10	16	〈G2532｜〉
056924	43	10	16	〈G1096｜〉
056925	43	10	16	〈G1520｜〉
056926	43	10	16	〈G4167｜〉
056927	43	10	16	〈G1520｜〉
056928	43	10	16	〈G4166｜〉
056929	43	10	17	〈G1223｜〉
056930	43	10	17	〈G3778｜〉
056931	43	10	17	〈G1473｜〉
056932	43	10	17	〈G3588｜〉
056933	43	10	17	〈G3962｜〉
056934	43	10	17	〈G25｜〉
056935	43	10	17	〈G3754｜〉
056936	43	10	17	〈G1473｜〉
056937	43	10	17	〈G5087｜〉
056938	43	10	17	〈G3588｜〉
056939	43	10	17	〈G5590｜〉
056940	43	10	17	〈G1473｜〉
056941	43	10	17	〈G2443｜〉
056942	43	10	17	〈G3825｜〉
056943	43	10	17	〈G2983｜〉
056944	43	10	17	〈G846｜〉
056945	43	10	18	〈G3762｜〉
056946	43	10	18	〈G142｜〉
056947	43	10	18	〈G846｜〉
056948	43	10	18	〈G575｜〉
056949	43	10	18	〈G1473｜〉
056950	43	10	18	〈G235｜〉
056951	43	10	18	〈G1473｜〉
056952	43	10	18	〈G5087｜〉
056953	43	10	18	〈G846｜〉
056954	43	10	18	〈G575｜〉
056955	43	10	18	〈G1683｜〉
056956	43	10	18	〈G1849｜〉
056957	43	10	18	〈G2192｜〉
056958	43	10	18	〈G5087｜〉
056959	43	10	18	〈G846｜〉
056960	43	10	18	〈G2532｜〉
056961	43	10	18	〈G1849｜〉
056962	43	10	18	〈G2192｜〉
056963	43	10	18	〈G3825｜〉
056964	43	10	18	〈G2983｜〉
056965	43	10	18	〈G846｜〉
056966	43	10	18	〈G3778｜〉
056967	43	10	18	〈G3588｜〉
056968	43	10	18	〈G1785｜〉
056969	43	10	18	〈G2983｜〉
056970	43	10	18	〈G3844｜〉
056971	43	10	18	〈G3588｜〉
056972	43	10	18	〈G3962｜〉
056973	43	10	18	〈G1473｜〉
056974	43	10	19	〈G4978｜〉
056975	43	10	19	〈G3825｜〉
056976	43	10	19	〈G1096｜〉
056977	43	10	19	〈G1722｜〉
056978	43	10	19	〈G3588｜〉
056979	43	10	19	〈G2453｜〉
056980	43	10	19	〈G1223｜〉
056981	43	10	19	〈G3588｜〉
056982	43	10	19	〈G3056｜〉
056983	43	10	19	〈G3778｜〉
056984	43	10	20	〈G3004｜G2036〉
056985	43	10	20	〈G1161｜〉
056986	43	10	20	〈G4183｜〉
056987	43	10	20	〈G1537｜〉
056988	43	10	20	〈G846｜〉
056989	43	10	20	〈G1140｜〉
056990	43	10	20	〈G2192｜〉
056991	43	10	20	〈G2532｜〉
056992	43	10	20	〈G3105｜〉
056993	43	10	20	〈G5101｜〉
056994	43	10	20	〈G846｜〉
056995	43	10	20	〈G191｜〉
056996	43	10	21	〈G243｜〉
056997	43	10	21	〈G3004｜G2036〉
056998	43	10	21	〈G3778｜〉
056999	43	10	21	〈G3588｜〉
057000	43	10	21	〈G4487｜〉
057001	43	10	21	〈G3756｜〉
057002	43	10	21	〈G1510｜〉
057003	43	10	21	〈G1139｜〉
057004	43	10	21	〈G3361｜〉
057005	43	10	21	〈G1140｜〉
057006	43	10	21	〈G1410｜〉
057007	43	10	21	〈G5185｜〉
057008	43	10	21	〈G3788｜〉
057009	43	10	21	〈G455｜〉
057010	43	10	22	〈G1096｜〉
057011	43	10	22	〈G5119｜〉
057012	43	10	22	〈G3588｜〉
057013	43	10	22	〈G1456｜〉
057014	43	10	22	〈G1722｜〉
057015	43	10	22	〈G3588｜〉
057016	43	10	22	〈G2414｜〉
057017	43	10	22	〈G5494｜〉
057018	43	10	22	〈G1510｜〉
057019	43	10	23	〈G2532｜〉
057020	43	10	23	〈G4043｜〉
057021	43	10	23	〈G3588｜〉
057022	43	10	23	〈G2424｜〉
057023	43	10	23	〈G1722｜〉
057024	43	10	23	〈G3588｜〉
057025	43	10	23	〈G2411｜〉
057026	43	10	23	〈G1722｜〉
057027	43	10	23	〈G3588｜〉
057028	43	10	23	〈G4745｜〉
057029	43	10	23	〈G3588｜〉
057030	43	10	23	〈G4672｜〉
057031	43	10	24	〈G2944｜〉
057032	43	10	24	〈G3767｜〉
057033	43	10	24	〈G846｜〉
057034	43	10	24	〈G3588｜〉
057035	43	10	24	〈G2453｜〉
057036	43	10	24	〈G2532｜〉
057037	43	10	24	〈G3004｜G2036〉
057038	43	10	24	〈G846｜〉
057039	43	10	24	〈G2193｜〉
057040	43	10	24	〈G4219｜〉
057041	43	10	24	〈G3588｜〉
057042	43	10	24	〈G5590｜〉
057043	43	10	24	〈G1473｜〉
057044	43	10	24	〈G142｜〉
057045	43	10	24	〈G1487｜〉
057046	43	10	24	〈G4771｜〉
057047	43	10	24	〈G1510｜〉
057048	43	10	24	〈G3588｜〉
057049	43	10	24	〈G5547｜〉
057050	43	10	24	〈G2036｜〉
057051	43	10	24	〈G1473｜〉
057052	43	10	24	〈G3954｜〉
057053	43	10	25	〈G611｜〉
057054	43	10	25	〈G846｜〉
057055	43	10	25	〈G3588｜〉
057056	43	10	25	〈G2424｜〉
057057	43	10	25	〈G2036｜〉
057058	43	10	25	〈G4771｜〉
057059	43	10	25	〈G2532｜〉
057060	43	10	25	〈G3756｜〉
057061	43	10	25	〈G4100｜〉
057062	43	10	25	〈G3588｜〉
057063	43	10	25	〈G2041｜〉
057064	43	10	25	〈G3739｜〉
057065	43	10	25	〈G1473｜〉
057066	43	10	25	〈G4160｜〉
057067	43	10	25	〈G1722｜〉
057068	43	10	25	〈G3588｜〉
057069	43	10	25	〈G3686｜〉
057070	43	10	25	〈G3588｜〉
057071	43	10	25	〈G3962｜〉
057072	43	10	25	〈G1473｜〉
057073	43	10	25	〈G3778｜〉
057074	43	10	25	〈G3140｜〉
057075	43	10	25	〈G4012｜〉
057076	43	10	25	〈G1473｜〉
057077	43	10	26	〈G235｜〉
057078	43	10	26	〈G4771｜〉
057079	43	10	26	〈G3756｜〉
057080	43	10	26	〈G4100｜〉
057081	43	10	26	〈G3754｜〉
057082	43	10	26	〈G3756｜〉
057083	43	10	26	〈G1510｜〉
057084	43	10	26	〈G1537｜〉
057085	43	10	26	〈G3588｜〉
057086	43	10	26	〈G4263｜〉
057087	43	10	26	〈G3588｜〉
057088	43	10	26	〈G1699｜〉
057089	43	10	27	〈G3588｜〉
057090	43	10	27	〈G4263｜〉
057091	43	10	27	〈G3588｜〉
057092	43	10	27	〈G1699｜〉
057093	43	10	27	〈G3588｜〉
057094	43	10	27	〈G5456｜〉
057095	43	10	27	〈G1473｜〉
057096	43	10	27	〈G191｜〉
057097	43	10	27	〈G2504｜〉
057098	43	10	27	〈G1097｜〉
057099	43	10	27	〈G846｜〉
057100	43	10	27	〈G2532｜〉
057101	43	10	27	〈G190｜〉
057102	43	10	27	〈G1473｜〉
057103	43	10	28	〈G2504｜〉
057104	43	10	28	〈G1325｜〉
057105	43	10	28	〈G846｜〉
057106	43	10	28	〈G2222｜〉
057107	43	10	28	〈G166｜〉
057108	43	10	28	〈G2532｜〉
057109	43	10	28	〈G3756｜〉
057110	43	10	28	〈G3361｜〉
057111	43	10	28	〈G622｜〉
057112	43	10	28	〈G1519｜〉
057113	43	10	28	〈G3588｜〉
057114	43	10	28	〈G165｜〉
057115	43	10	28	〈G2532｜〉
057116	43	10	28	〈G3756｜〉
057117	43	10	28	〈G726｜〉
057118	43	10	28	〈G5100｜〉
057119	43	10	28	〈G846｜〉
057120	43	10	28	〈G1537｜〉
057121	43	10	28	〈G3588｜〉
057122	43	10	28	〈G5495｜〉
057123	43	10	28	〈G1473｜〉
057124	43	10	29	〈G3588｜〉
057125	43	10	29	〈G3962｜〉
057126	43	10	29	〈G1473｜〉
057127	43	10	29	〈G3739｜〉
057128	43	10	29	〈G1325｜〉
057129	43	10	29	〈G1473｜〉
057130	43	10	29	〈G3956｜〉
057131	43	10	29	〈G3173｜〉
057132	43	10	29	〈G1510｜〉
057133	43	10	29	〈G2532｜〉
057134	43	10	29	〈G3762｜〉
057135	43	10	29	〈G1410｜〉
057136	43	10	29	〈G726｜〉
057137	43	10	29	〈G1537｜〉
057138	43	10	29	〈G3588｜〉
057139	43	10	29	〈G5495｜〉
057140	43	10	29	〈G3588｜〉
057141	43	10	29	〈G3962｜〉
057142	43	10	30	〈G1473｜〉
057143	43	10	30	〈G2532｜〉
057144	43	10	30	〈G3588｜〉
057145	43	10	30	〈G3962｜〉
057146	43	10	30	〈G1520｜〉
057147	43	10	30	〈G1510｜〉
057148	43	10	31	〈G941｜〉
057149	43	10	31	〈G3825｜〉
057150	43	10	31	〈G3037｜〉
057151	43	10	31	〈G3588｜〉
057152	43	10	31	〈G2453｜〉
057153	43	10	31	〈G2443｜〉
057154	43	10	31	〈G3034｜〉
057155	43	10	31	〈G846｜〉
057156	43	10	32	〈G611｜〉
057157	43	10	32	〈G846｜〉
057158	43	10	32	〈G3588｜〉
057159	43	10	32	〈G2424｜〉
057160	43	10	32	〈G4183｜〉
057161	43	10	32	〈G2041｜〉
057162	43	10	32	〈G2570｜〉
057163	43	10	32	〈G1166｜〉
057164	43	10	32	〈G4771｜〉
057165	43	10	32	〈G1537｜〉
057166	43	10	32	〈G3588｜〉
057167	43	10	32	〈G3962｜〉
057168	43	10	32	〈G1223｜〉
057169	43	10	32	〈G4169｜〉
057170	43	10	32	〈G846｜〉
057171	43	10	32	〈G2041｜〉
057172	43	10	32	〈G1473｜〉
057173	43	10	32	〈G3034｜〉
057174	43	10	33	〈G611｜〉
057175	43	10	33	〈G846｜〉
057176	43	10	33	〈G3588｜〉
057177	43	10	33	〈G2453｜〉
057178	43	10	33	〈G4012｜〉
057179	43	10	33	〈G2570｜〉
057180	43	10	33	〈G2041｜〉
057181	43	10	33	〈G3756｜〉
057182	43	10	33	〈G3034｜〉
057183	43	10	33	〈G4771｜〉
057184	43	10	33	〈G235｜〉
057185	43	10	33	〈G4012｜〉
057186	43	10	33	〈G988｜〉
057187	43	10	33	〈G2532｜〉
057188	43	10	33	〈G3754｜〉
057189	43	10	33	〈G4771｜〉
057190	43	10	33	〈G444｜〉
057191	43	10	33	〈G1510｜〉
057192	43	10	33	〈G4160｜〉
057193	43	10	33	〈G4572｜〉
057194	43	10	33	〈G2316｜〉
057195	43	10	34	〈G611｜〉
057196	43	10	34	〈G846｜〉
057197	43	10	34	〈G3588｜〉
057198	43	10	34	〈G2424｜〉
057199	43	10	34	〈G3756｜〉
057200	43	10	34	〈G1510｜〉
057201	43	10	34	〈G1125｜〉
057202	43	10	34	〈G1722｜〉
057203	43	10	34	〈G3588｜〉
057204	43	10	34	〈G3551｜〉
057205	43	10	34	〈G4771｜〉
057206	43	10	34	〈G3754｜〉
057207	43	10	34	〈G1473｜〉
057208	43	10	34	〈G2036｜〉
057209	43	10	34	〈G2316｜〉
057210	43	10	34	〈G1510｜〉
057211	43	10	35	〈G1487｜〉
057212	43	10	35	〈G1565｜〉
057213	43	10	35	〈G2036｜〉
057214	43	10	35	〈G2316｜〉
