FEATURESsort1	OGNTsort	OpenTextWord_KEY
067385	067385	44.5.5.w3
067386	067386	44.5.5.w4
067387	067387	44.5.5.w5
067388	067388	44.5.5.w6
067389	067389	44.5.5.w7
067390	067390	44.5.5.w8
067391	067391	44.5.5.w9
067392	067392	44.5.5.w10
067393	067393	44.5.5.w11
067394	067394	44.5.5.w12
067395	067395	44.5.5.w13
067396	067396	44.5.5.w14
067397	067397	44.5.5.w15
067398	067398	44.5.5.w16
067399	067399	44.5.5.w17
067400	067400	44.5.6.w1
067401	067401	44.5.6.w2
067402	067402	44.5.6.w3
067403	067403	44.5.6.w4
067404	067404	44.5.6.w5
067405	067405	44.5.6.w6
067406	067406	44.5.6.w7
067407	067407	44.5.6.w8
067408	067408	44.5.6.w9
067409	067409	44.5.7.w1
067410	067410	44.5.7.w2
067411	067411	44.5.7.w3
067412	067412	44.5.7.w4
067413	067413	44.5.7.w5
067414	067414	44.5.7.w6
067415	067415	44.5.7.w7
067416	067416	44.5.7.w8
067417	067417	44.5.7.w9
067418	067418	44.5.7.w10
067419	067419	44.5.7.w11
067420	067420	44.5.7.w12
067421	067421	44.5.7.w13
067422	067422	44.5.7.w14
067423	067423	44.5.7.w15
067424	067424	44.5.8.w1
067425	067425	44.5.8.w2
067426	067426	44.5.8.w3
067427	067427	44.5.8.w4
067428	067428	44.5.8.w5
067429	067429	44.5.8.w6
067430	067430	44.5.8.w7
067431	067431	44.5.8.w8
067432	067432	44.5.8.w9
067433	067433	44.5.8.w10
067434	067434	44.5.8.w11
067435	067435	44.5.8.w12
067436	067436	44.5.8.w13
067437	067437	44.5.8.w14
067438	067438	44.5.8.w15
067439	067439	44.5.8.w16
067440	067440	44.5.8.w17
067441	067441	44.5.9.w1
067442	067442	44.5.9.w2
067443	067443	44.5.9.w3
067444	067444	44.5.9.w4
067445	067445	44.5.9.w5
067446	067446	44.5.9.w6
067447	067447	44.5.9.w7
067448	067448	44.5.9.w8
067449	067449	44.5.9.w9
067450	067450	44.5.9.w10
067451	067451	44.5.9.w11
067452	067452	44.5.9.w12
067453	067453	44.5.9.w13
067454	067454	44.5.9.w14
067455	067455	44.5.9.w15
067456	067456	44.5.9.w16
067457	067457	44.5.9.w17
067458	067458	44.5.9.w18
067459	067459	44.5.9.w19
067460	067460	44.5.9.w20
067461	067461	44.5.9.w21
067462	067462	44.5.9.w22
067463	067463	44.5.9.w23
067464	067464	44.5.9.w24
067465	067465	44.5.9.w25
067466	067466	44.5.9.w26
067467	067467	44.5.9.w27
067468	067468	44.5.10.w1
067469	067469	44.5.10.w2
067470	067470	44.5.10.w3
067471	067471	44.5.10.w4
067472	067472	44.5.10.w5
067473	067473	44.5.10.w6
067474	067474	44.5.10.w7
067475	067475	44.5.10.w8
067476	067476	44.5.10.w9
067477	067477	44.5.10.w10
067478	067478	44.5.10.w11
067479	067479	44.5.10.w12
067480	067480	44.5.10.w13
067481	067481	44.5.10.w14
067482	067482	44.5.10.w15
067483	067483	44.5.10.w16
067484	067484	44.5.10.w17
067485	067485	44.5.10.w18
067486	067486	44.5.10.w19
067487	067487	44.5.10.w20
067488	067488	44.5.10.w21
067489	067489	44.5.10.w22
067490	067490	44.5.10.w23
067491	067491	44.5.11.w1
067492	067492	44.5.11.w2
067493	067493	44.5.11.w3
067494	067494	44.5.11.w4
067495	067495	44.5.11.w5
067496	067496	44.5.11.w6
067497	067497	44.5.11.w7
067498	067498	44.5.11.w8
067499	067499	44.5.11.w9
067500	067500	44.5.11.w10
067501	067501	44.5.11.w11
067502	067502	44.5.11.w12
067503	067503	44.5.11.w13
067504	067504	44.5.11.w14
067505	067505	44.5.12.w1
067506	067506	44.5.12.w2
067507	067507	44.5.12.w3
067508	067508	44.5.12.w4
067509	067509	44.5.12.w5
067510	067510	44.5.12.w6
067511	067511	44.5.12.w7
067512	067512	44.5.12.w8
067513	067513	44.5.12.w9
067514	067514	44.5.12.w10
067515	067515	44.5.12.w11
067516	067516	44.5.12.w12
067517	067517	44.5.12.w13
067518	067518	44.5.12.w14
067519	067519	44.5.12.w15
067520	067520	44.5.12.w16
067521	067521	44.5.12.w17
067522	067522	44.5.12.w18
067523	067523	44.5.12.w19
067524	067524	44.5.12.w20
067525	067525	44.5.12.w21
067526	067526	44.5.12.w22
067527	067527	44.5.13.w1
067528	067528	44.5.13.w2
067529	067529	44.5.13.w3
067530	067530	44.5.13.w4
067531	067531	44.5.13.w5
067532	067532	44.5.13.w6
067533	067533	44.5.13.w7
067534	067534	44.5.13.w8
067535	067535	44.5.13.w9
067536	067536	44.5.13.w10
067537	067537	44.5.13.w11
067538	067538	44.5.13.w12
067539	067539	44.5.14.w1
067540	067540	44.5.14.w2
067541	067541	44.5.14.w3
067542	067542	44.5.14.w4
067543	067543	44.5.14.w5
067544	067544	44.5.14.w6
067545	067545	44.5.14.w7
067546	067546	44.5.14.w8
067547	067547	44.5.14.w9
067548	067548	44.5.14.w10
067549	067549	44.5.14.w11
067550	067550	44.5.15.w1
067551	067551	44.5.15.w2
067552	067552	44.5.15.w3
067553	067553	44.5.15.w4
067554	067554	44.5.15.w5
067555	067555	44.5.15.w6
067556	067556	44.5.15.w7
067557	067557	44.5.15.w8
067558	067558	44.5.15.w9
067559	067559	44.5.15.w10
067560	067560	44.5.15.w11
067561	067561	44.5.15.w12
067562	067562	44.5.15.w13
067563	067563	44.5.15.w14
067564	067564	44.5.15.w15
067565	067565	44.5.15.w16
067566	067566	44.5.15.w17
067567	067567	44.5.15.w18
067568	067568	44.5.15.w19
067569	067569	44.5.15.w20
067570	067570	44.5.15.w21
067571	067571	44.5.15.w22
067572	067572	44.5.15.w23
067573	067573	44.5.16.w1
067574	067574	44.5.16.w2
067575	067575	44.5.16.w3
067576	067576	44.5.16.w4
067577	067577	44.5.16.w5
067578	067578	44.5.16.w6
067579	067579	44.5.16.w7
067580	067580	44.5.16.w8
067581	067581	44.5.16.w9
067582	067582	44.5.16.w10
067583	067583	44.5.16.w11
067584	067584	44.5.16.w12
067585	067585	44.5.16.w13
067586	067586	44.5.16.w14
067587	067587	44.5.16.w15
067588	067588	44.5.16.w16
067589	067589	44.5.16.w17
067590	067590	44.5.16.w18
067591	067591	44.5.16.w19
067592	067592	44.5.17.w1
067593	067593	44.5.17.w2
067594	067594	44.5.17.w3
067595	067595	44.5.17.w4
067596	067596	44.5.17.w5
067597	067597	44.5.17.w6
067598	067598	44.5.17.w7
067599	067599	44.5.17.w8
067600	067600	44.5.17.w9
067601	067601	44.5.17.w10
067602	067602	44.5.17.w11
067603	067603	44.5.17.w12
067604	067604	44.5.17.w13
067605	067605	44.5.17.w14
067606	067606	44.5.17.w15
067607	067607	44.5.17.w16
067608	067608	44.5.18.w1
067609	067609	44.5.18.w2
067610	067610	44.5.18.w3
067611	067611	44.5.18.w4
067612	067612	44.5.18.w5
067613	067613	44.5.18.w6
067614	067614	44.5.18.w7
067615	067615	44.5.18.w8
067616	067616	44.5.18.w9
067617	067617	44.5.18.w10
067618	067618	44.5.18.w11
067619	067619	44.5.18.w12
067620	067620	44.5.18.w13
067621	067621	44.5.19.w1
067622	067622	44.5.19.w2
067623	067623	44.5.19.w3
067624	067624	44.5.19.w4
067625	067625	44.5.19.w5
067626	067626	44.5.19.w6
067627	067627	44.5.19.w7
067628	067628	44.5.19.w8
067629	067629	44.5.19.w9
067630	067630	44.5.19.w10
067631	067631	44.5.19.w11
067632	067632	44.5.19.w12
067633	067633	44.5.19.w13
067634	067634	44.5.19.w14
067635	067635	44.5.20.w1
067636	067636	44.5.20.w2
067637	067637	44.5.20.w3
067638	067638	44.5.20.w4
067639	067639	44.5.20.w5
067640	067640	44.5.20.w6
067641	067641	44.5.20.w7
067642	067642	44.5.20.w8
067643	067643	44.5.20.w9
067644	067644	44.5.20.w10
067645	067645	44.5.20.w11
067646	067646	44.5.20.w12
067647	067647	44.5.20.w13
067648	067648	44.5.20.w14
067649	067649	44.5.20.w15
067650	067650	44.5.21.w1
067651	067651	44.5.21.w2
067652	067652	44.5.21.w3
067653	067653	44.5.21.w4
067654	067654	44.5.21.w5
067655	067655	44.5.21.w6
067656	067656	44.5.21.w7
067657	067657	44.5.21.w8
067658	067658	44.5.21.w9
067659	067659	44.5.21.w10
067660	067660	44.5.21.w11
067661	067661	44.5.21.w12
067662	067662	44.5.21.w13
067663	067663	44.5.21.w14
067664	067664	44.5.21.w15
067665	067665	44.5.21.w16
067666	067666	44.5.21.w17
067667	067667	44.5.21.w18
067668	067668	44.5.21.w19
067669	067669	44.5.21.w20
067670	067670	44.5.21.w21
067671	067671	44.5.21.w22
067672	067672	44.5.21.w23
067673	067673	44.5.21.w24
067674	067674	44.5.21.w25
067675	067675	44.5.21.w26
067676	067676	44.5.21.w27
067677	067677	44.5.21.w28
067678	067678	44.5.21.w29
067679	067679	44.5.21.w30
067680	067680	44.5.21.w31
067681	067681	44.5.21.w32
067682	067682	44.5.21.w33
067683	067683	44.5.21.w34
067684	067684	44.5.21.w35
067685	067685	44.5.21.w36
067686	067686	44.5.22.w1
067687	067687	44.5.22.w2
067688	067688	44.5.22.w3
067689	067689	44.5.22.w4
067690	067690	44.5.22.w5
067691	067691	44.5.22.w6
067692	067692	44.5.22.w7
067693	067693	44.5.22.w8
067694	067694	44.5.22.w9
067695	067695	44.5.22.w10
067696	067696	44.5.22.w11
067697	067697	44.5.22.w12
067698	067698	44.5.22.w13
067699	067699	44.5.23.w1
067700	067700	44.5.23.w2
067701	067701	44.5.23.w3
067702	067702	44.5.23.w4
067703	067703	44.5.23.w5
067704	067704	44.5.23.w6
067705	067705	44.5.23.w7
067706	067706	44.5.23.w8
067707	067707	44.5.23.w9
067708	067708	44.5.23.w10
067709	067709	44.5.23.w11
067710	067710	44.5.23.w12
067711	067711	44.5.23.w13
067712	067712	44.5.23.w14
067713	067713	44.5.23.w15
067714	067714	44.5.23.w16
067715	067715	44.5.23.w17
067716	067716	44.5.23.w18
067717	067717	44.5.23.w19
067718	067718	44.5.23.w20
067719	067719	44.5.23.w21
067720	067720	44.5.24.w1
067721	067721	44.5.24.w2
067722	067722	44.5.24.w3
067723	067723	44.5.24.w4
067724	067724	44.5.24.w5
067725	067725	44.5.24.w6
067726	067726	44.5.24.w7
067727	067727	44.5.24.w8
067728	067728	44.5.24.w9
067729	067729	44.5.24.w10
067730	067730	44.5.24.w11
067731	067731	44.5.24.w12
067732	067732	44.5.24.w13
067733	067733	44.5.24.w14
067734	067734	44.5.24.w15
067735	067735	44.5.24.w16
067736	067736	44.5.24.w17
067737	067737	44.5.24.w18
067738	067738	44.5.24.w19
067739	067739	44.5.24.w20
067740	067740	44.5.24.w21
067741	067741	44.5.25.w1
067742	067742	44.5.25.w2
067743	067743	44.5.25.w3
067744	067744	44.5.25.w4
067745	067745	44.5.25.w5
067746	067746	44.5.25.w6
067747	067747	44.5.25.w7
067748	067748	44.5.25.w8
067749	067749	44.5.25.w9
067750	067750	44.5.25.w10
067751	067751	44.5.25.w11
067752	067752	44.5.25.w12
067753	067753	44.5.25.w13
067754	067754	44.5.25.w14
067755	067755	44.5.25.w15
067756	067756	44.5.25.w16
067757	067757	44.5.25.w17
067758	067758	44.5.25.w18
067759	067759	44.5.25.w19
067760	067760	44.5.25.w20
067761	067761	44.5.25.w21
067762	067762	44.5.25.w22
067763	067763	44.5.25.w23
067764	067764	44.5.26.w1
067765	067765	44.5.26.w2
067766	067766	44.5.26.w3
067767	067767	44.5.26.w4
067768	067768	44.5.26.w5
067769	067769	44.5.26.w6
067770	067770	44.5.26.w7
067771	067771	44.5.26.w8
067772	067772	44.5.26.w9
067773	067773	44.5.26.w10
067774	067774	44.5.26.w11
067775	067775	44.5.26.w12
067776	067776	44.5.26.w13
067777	067777	44.5.26.w14
067778	067778	44.5.26.w15
067779	067779	44.5.26.w16
067780	067780	44.5.26.w17
067781	067781	44.5.26.w18
067782	067782	44.5.27.w1
067783	067783	44.5.27.w2
067784	067784	44.5.27.w3
067785	067785	44.5.27.w4
067786	067786	44.5.27.w5
067787	067787	44.5.27.w6
067788	067788	44.5.27.w7
067789	067789	44.5.27.w8
067790	067790	44.5.27.w9
067791	067791	44.5.27.w10
067792	067792	44.5.27.w11
067793	067793	44.5.27.w12
067794	067794	44.5.28.w1
067795	067795	44.5.28.w2
067796	067796	44.5.28.w3
067797	067797	44.5.28.w4
067798	067798	44.5.28.w5
067799	067799	44.5.28.w6
067800	067800	44.5.28.w7
067801	067801	44.5.28.w8
067802	067802	44.5.28.w9
067803	067803	44.5.28.w10
067804	067804	44.5.28.w11
067805	067805	44.5.28.w12
067806	067806	44.5.28.w13
067807	067807	44.5.28.w14
067808	067808	44.5.28.w15
067809	067809	44.5.28.w16
067810	067810	44.5.28.w17
067811	067811	44.5.28.w18
067812	067812	44.5.28.w19
067813	067813	44.5.28.w20
067814	067814	44.5.28.w21
067815	067815	44.5.28.w22
067816	067816	44.5.28.w23
067817	067817	44.5.28.w24
067818	067818	44.5.28.w25
067819	067819	44.5.28.w26
067820	067820	44.5.28.w27
067821	067821	44.5.28.w28
067822	067822	44.5.28.w29
067823	067823	44.5.29.w1
067824	067824	44.5.29.w2
067825	067825	44.5.29.w3
067826	067826	44.5.29.w4
067827	067827	44.5.29.w5
067828	067828	44.5.29.w6
067829	067829	44.5.29.w7
067830	067830	44.5.29.w8
067831	067831	44.5.29.w9
067832	067832	44.5.29.w10
067833	067833	44.5.29.w11
067834	067834	44.5.29.w12
067835	067835	44.5.29.w13
067836	067836	44.5.30.w1
067837	067837	44.5.30.w2
067838	067838	44.5.30.w3
067839	067839	44.5.30.w4
067840	067840	44.5.30.w5
067841	067841	44.5.30.w6
067842	067842	44.5.30.w7
067843	067843	44.5.30.w8
067844	067844	44.5.30.w9
067845	067845	44.5.30.w10
067846	067846	44.5.30.w11
067847	067847	44.5.30.w12
067848	067848	44.5.30.w13
067849	067849	44.5.31.w1
067850	067850	44.5.31.w2
067851	067851	44.5.31.w3
067852	067852	44.5.31.w4
067853	067853	44.5.31.w5
067854	067854	44.5.31.w6
067855	067855	44.5.31.w7
067856	067856	44.5.31.w8
067857	067857	44.5.31.w9
067858	067858	44.5.31.w10
067859	067859	44.5.31.w11
067860	067860	44.5.31.w12
067861	067861	44.5.31.w13
067862	067862	44.5.31.w14
067863	067863	44.5.31.w15
067864	067864	44.5.31.w16
067865	067865	44.5.31.w17
067866	067866	44.5.31.w18
067867	067867	44.5.32.w1
067868	067868	44.5.32.w2
067869	067869	44.5.32.w3
067870	067870	44.5.32.w4
067871	067871	44.5.32.w5
067872	067872	44.5.32.w6
067873	067873	44.5.32.w7
067874	067874	44.5.32.w8
067875	067875	44.5.32.w9
067876	067876	44.5.32.w10
067877	067877	44.5.32.w11
067878	067878	44.5.32.w12
067879	067879	44.5.32.w13
067880	067880	44.5.32.w14
067881	067881	44.5.32.w15
067882	067882	44.5.32.w16
067883	067883	44.5.32.w17
067884	067884	44.5.32.w18
067885	067885	44.5.32.w19
067886	067886	44.5.33.w1
067887	067887	44.5.33.w2
067888	067888	44.5.33.w3
067889	067889	44.5.33.w4
067890	067890	44.5.33.w5
067891	067891	44.5.33.w6
067892	067892	44.5.33.w7
067893	067893	44.5.33.w8
067894	067894	44.5.34.w1
067895	067895	44.5.34.w2
067896	067896	44.5.34.w3
067897	067897	44.5.34.w4
067898	067898	44.5.34.w5
067899	067899	44.5.34.w6
067900	067900	44.5.34.w7
067901	067901	44.5.34.w8
067902	067902	44.5.34.w9
067903	067903	44.5.34.w10
067904	067904	44.5.34.w11
067905	067905	44.5.34.w12
067906	067906	44.5.34.w13
067907	067907	44.5.34.w14
067908	067908	44.5.34.w15
067909	067909	44.5.34.w16
067910	067910	44.5.34.w17
067911	067911	44.5.34.w18
067912	067912	44.5.34.w19
067913	067913	44.5.34.w20
067914	067914	44.5.35.w1
067915	067915	44.5.35.w2
067916	067916	44.5.35.w3
067917	067917	44.5.35.w4
067918	067918	44.5.35.w5
067919	067919	44.5.35.w6
067920	067920	44.5.35.w7
067921	067921	44.5.35.w8
067922	067922	44.5.35.w9
067923	067923	44.5.35.w10
067924	067924	44.5.35.w11
067925	067925	44.5.35.w12
067926	067926	44.5.35.w13
067927	067927	44.5.35.w14
067928	067928	44.5.35.w15
067929	067929	44.5.36.w1
067930	067930	44.5.36.w2
067931	067931	44.5.36.w3
067932	067932	44.5.36.w4
067933	067933	44.5.36.w5
067934	067934	44.5.36.w6
067935	067935	44.5.36.w7
067936	067936	44.5.36.w8
067937	067937	44.5.36.w9
067938	067938	44.5.36.w10
067939	067939	44.5.36.w11
067940	067940	44.5.36.w12
067941	067941	44.5.36.w13
067942	067942	44.5.36.w14
067943	067943	44.5.36.w15
067944	067944	44.5.36.w16
067945	067945	44.5.36.w17
067946	067946	44.5.36.w18
067947	067947	44.5.36.w19
067948	067948	44.5.36.w20
067949	067949	44.5.36.w21
067950	067950	44.5.36.w22
067951	067951	44.5.36.w23
067952	067952	44.5.36.w24
067953	067953	44.5.36.w25
067954	067954	44.5.36.w26
067955	067955	44.5.36.w27
067956	067956	44.5.36.w28
067957	067957	44.5.36.w29
067958	067958	44.5.37.w1
067959	067959	44.5.37.w2
067960	067960	44.5.37.w3
067961	067961	44.5.37.w4
067962	067962	44.5.37.w5
067963	067963	44.5.37.w6
067964	067964	44.5.37.w7
067965	067965	44.5.37.w8
067966	067966	44.5.37.w9
067967	067967	44.5.37.w10
067968	067968	44.5.37.w11
067969	067969	44.5.37.w12
067970	067970	44.5.37.w13
067971	067971	44.5.37.w14
067972	067972	44.5.37.w15
067973	067973	44.5.37.w16
067974	067974	44.5.37.w17
067975	067975	44.5.37.w18
067976	067976	44.5.37.w19
067977	067977	44.5.37.w20
067978	067978	44.5.37.w21
067979	067979	44.5.37.w22
067980	067980	44.5.37.w23
067981	067981	44.5.37.w24
067982	067982	44.5.38.w1
067983	067983	44.5.38.w2
067984	067984	44.5.38.w3
067985	067985	44.5.38.w4
067986	067986	44.5.38.w5
067987	067987	44.5.38.w6
067988	067988	44.5.38.w7
067989	067989	44.5.38.w8
067990	067990	44.5.38.w9
067991	067991	44.5.38.w10
067992	067992	44.5.38.w11
067993	067993	44.5.38.w12
067994	067994	44.5.38.w13
067995	067995	44.5.38.w14
067996	067996	44.5.38.w15
067997	067997	44.5.38.w16
067998	067998	44.5.38.w17
067999	067999	44.5.38.w18
068000	068000	44.5.38.w19
068001	068001	44.5.38.w20
068002	068002	44.5.38.w21
068003	068003	44.5.38.w22
068004	068004	44.5.38.w23
068005	068005	44.5.38.w24
068006	068006	44.5.38.w25
068007	068007	44.5.38.w26
068008	068008	44.5.39.w1
068009	068009	44.5.39.w2
068010	068010	44.5.39.w3
068011	068011	44.5.39.w4
068012	068012	44.5.39.w5
068013	068013	44.5.39.w6
068014	068014	44.5.39.w7
068015	068015	44.5.39.w8
068016	068016	44.5.39.w9
068017	068017	44.5.39.w10
068018	068018	44.5.39.w11
068019	068019	44.5.39.w12
068020	068020	44.5.39.w13
068021	068021	44.5.39.w14
068022	068022	44.5.39.w15
068023	068023	44.5.39.w16
068024	068024	44.5.40.w1
068025	068025	44.5.40.w2
068026	068026	44.5.40.w3
068027	068027	44.5.40.w4
068028	068028	44.5.40.w5
068029	068029	44.5.40.w6
068030	068030	44.5.40.w7
068031	068031	44.5.40.w8
068032	068032	44.5.40.w9
068033	068033	44.5.40.w10
068034	068034	44.5.40.w11
068035	068035	44.5.40.w12
068036	068036	44.5.40.w13
068037	068037	44.5.40.w14
068038	068038	44.5.40.w15
068039	068039	44.5.41.w1
068040	068040	44.5.41.w2
068041	068041	44.5.41.w3
068042	068042	44.5.41.w4
068043	068043	44.5.41.w5
068044	068044	44.5.41.w6
068045	068045	44.5.41.w7
068046	068046	44.5.41.w8
068047	068047	44.5.41.w9
068048	068048	44.5.41.w10
068049	068049	44.5.41.w11
068050	068050	44.5.41.w12
068051	068051	44.5.41.w13
068052	068052	44.5.41.w14
068053	068053	44.5.41.w15
068054	068054	44.5.42.w1
068055	068055	44.5.42.w2
068056	068056	44.5.42.w3
068057	068057	44.5.42.w4
068058	068058	44.5.42.w5
068059	068059	44.5.42.w6
068060	068060	44.5.42.w7
068061	068061	44.5.42.w8
068062	068062	44.5.42.w9
068063	068063	44.5.42.w10
068064	068064	44.5.42.w11
068065	068065	44.5.42.w12
068066	068066	44.5.42.w13
068067	068067	44.5.42.w14
068068	068068	44.5.42.w15
068069	068069	44.5.42.w16
068070	068070	44.5.42.w17
068071	068071	44.6.1.w1
068072	068072	44.6.1.w2
068073	068073	44.6.1.w3
068074	068074	44.6.1.w4
068075	068075	44.6.1.w5
068076	068076	44.6.1.w6
068077	068077	44.6.1.w7
068078	068078	44.6.1.w8
068079	068079	44.6.1.w9
068080	068080	44.6.1.w10
068081	068081	44.6.1.w11
068082	068082	44.6.1.w12
068083	068083	44.6.1.w13
068084	068084	44.6.1.w14
068085	068085	44.6.1.w15
068086	068086	44.6.1.w16
068087	068087	44.6.1.w17
068088	068088	44.6.1.w18
068089	068089	44.6.1.w19
068090	068090	44.6.1.w20
068091	068091	44.6.1.w21
068092	068092	44.6.1.w22
068093	068093	44.6.1.w23
068094	068094	44.6.1.w24
068095	068095	44.6.1.w25
068096	068096	44.6.2.w1
068097	068097	44.6.2.w2
068098	068098	44.6.2.w3
068099	068099	44.6.2.w4
068100	068100	44.6.2.w5
068101	068101	44.6.2.w6
068102	068102	44.6.2.w7
068103	068103	44.6.2.w8
068104	068104	44.6.2.w9
068105	068105	44.6.2.w10
068106	068106	44.6.2.w11
068107	068107	44.6.2.w12
068108	068108	44.6.2.w13
068109	068109	44.6.2.w14
068110	068110	44.6.2.w15
068111	068111	44.6.2.w16
068112	068112	44.6.2.w17
068113	068113	44.6.2.w18
068114	068114	44.6.2.w19
068115	068115	44.6.2.w20
068116	068116	44.6.3.w1
068117	068117	44.6.3.w2
068118	068118	44.6.3.w3
068119	068119	44.6.3.w4
068120	068120	44.6.3.w5
068121	068121	44.6.3.w6
068122	068122	44.6.3.w7
068123	068123	44.6.3.w8
068124	068124	44.6.3.w9
068125	068125	44.6.3.w10
068126	068126	44.6.3.w11
068127	068127	44.6.3.w12
068128	068128	44.6.3.w13
068129	068129	44.6.3.w14
068130	068130	44.6.3.w15
068131	068131	44.6.3.w16
068132	068132	44.6.3.w17
068133	068133	44.6.3.w18
068134	068134	44.6.4.w1
068135	068135	44.6.4.w2
068136	068136	44.6.4.w3
068137	068137	44.6.4.w4
068138	068138	44.6.4.w5
068139	068139	44.6.4.w6
068140	068140	44.6.4.w7
068141	068141	44.6.4.w8
068142	068142	44.6.4.w9
068143	068143	44.6.4.w10
068144	068144	44.6.5.w1
068145	068145	44.6.5.w2
068146	068146	44.6.5.w3
068147	068147	44.6.5.w4
068148	068148	44.6.5.w5
068149	068149	44.6.5.w6
068150	068150	44.6.5.w7
068151	068151	44.6.5.w8
068152	068152	44.6.5.w9
068153	068153	44.6.5.w10
068154	068154	44.6.5.w11
068155	068155	44.6.5.w12
068156	068156	44.6.5.w13
068157	068157	44.6.5.w14
068158	068158	44.6.5.w15
068159	068159	44.6.5.w16
068160	068160	44.6.5.w17
068161	068161	44.6.5.w18
068162	068162	44.6.5.w19
068163	068163	44.6.5.w20
068164	068164	44.6.5.w21
068165	068165	44.6.5.w22
068166	068166	44.6.5.w23
068167	068167	44.6.5.w24
068168	068168	44.6.5.w25
068169	068169	44.6.5.w26
068170	068170	44.6.5.w27
068171	068171	44.6.5.w28
068172	068172	44.6.5.w29
068173	068173	44.6.5.w30
068174	068174	44.6.5.w31
068175	068175	44.6.6.w1
068176	068176	44.6.6.w2
068177	068177	44.6.6.w3
068178	068178	44.6.6.w4
068179	068179	44.6.6.w5
068180	068180	44.6.6.w6
068181	068181	44.6.6.w7
068182	068182	44.6.6.w8
068183	068183	44.6.6.w9
068184	068184	44.6.6.w10
068185	068185	44.6.6.w11
068186	068186	44.6.7.w1
068187	068187	44.6.7.w2
068188	068188	44.6.7.w3
068189	068189	44.6.7.w4
068190	068190	44.6.7.w5
068191	068191	44.6.7.w6
068192	068192	44.6.7.w7
068193	068193	44.6.7.w8
068194	068194	44.6.7.w9
068195	068195	44.6.7.w10
068196	068196	44.6.7.w11
068197	068197	44.6.7.w12
068198	068198	44.6.7.w13
068199	068199	44.6.7.w14
068200	068200	44.6.7.w15
068201	068201	44.6.7.w16
068202	068202	44.6.7.w17
068203	068203	44.6.7.w18
068204	068204	44.6.7.w19
068205	068205	44.6.7.w20
068206	068206	44.6.7.w21
068207	068207	44.6.7.w22
068208	068208	44.6.7.w23
068209	068209	44.6.8.w1
068210	068210	44.6.8.w2
068211	068211	44.6.8.w3
068212	068212	44.6.8.w4
068213	068213	44.6.8.w5
068214	068214	44.6.8.w6
068215	068215	44.6.8.w7
068216	068216	44.6.8.w8
068217	068217	44.6.8.w9
068218	068218	44.6.8.w10
068219	068219	44.6.8.w11
068220	068220	44.6.8.w12
068221	068221	44.6.8.w13
068222	068222	44.6.8.w14
068223	068223	44.6.9.w1
068224	068224	44.6.9.w2
068225	068225	44.6.9.w3
068226	068226	44.6.9.w4
068227	068227	44.6.9.w5
068228	068228	44.6.9.w6
068229	068229	44.6.9.w7
068230	068230	44.6.9.w8
068231	068231	44.6.9.w9
068232	068232	44.6.9.w10
068233	068233	44.6.9.w11
068234	068234	44.6.9.w12
068235	068235	44.6.9.w13
068236	068236	44.6.9.w14
