書卷	章Chapter	節Verse	｛和合本字序＊和合本譯字｜1｝
43	18	39	｛4＃個規矩，｜68890｝
43	18	39	｛2＃你們｜68891｝
43	18	39	｛7＃要｜68892｝
43	18	39	｛11＃一個人，｜68893｝
43	18	39	｛10＃釋放｜68894｝
43	18	39	｛9＃給你們｜68895｝
43	18	39	｛5＃在｜68896｝
43	18	39	｛6＃逾越節｜68898｝
43	18	39	｛12＃你們要｜68899｝
43	18	39	｛15＃釋放｜68901｝
43	18	39	｛14＃給你們｜68902｝
43	18	39	｛17＃人的｜68903｝
43	18	39	｛18＃王麼。｜68904｝
43	18	39	｛16＃猶太｜68906｝
43	18	39	｛8＊我｜68907｝
43	18	39	｛13＊我｜68908｝
43	18	40	｛3＃喊着｜68909｝
43	18	40	｛2＃又｜68911｝
43	18	40	｛4＃說，｜68912｝
43	18	40	｛5＃不要｜68913｝
43	18	40	｛6＃這人，｜68914｝
43	18	40	｛7＃要｜68915｝
43	18	40	｛8＃巴拉巴。｜68917｝
43	18	40	｛11＃是｜68918｝
43	18	40	｛9＃這｜68920｝
43	18	40	｛10＃巴拉巴｜68921｝
43	18	40	｛12＃個強盜。｜68922｝
43	18	40	｛1＊他們｜68923｝
43	19	1	｛1＃當下｜68924｝
43	19	1	｛2＃彼拉多｜68928｝
43	19	1	｛4＃耶穌｜68930｝
43	19	1	｛5＃鞭打了。｜68932｝
43	19	1	｛3＊將｜68933｝
43	19	2	｛1＃兵丁｜68936｝
43	19	2	｛4＃編作｜68937｝
43	19	2	｛5＃冠冕，｜68938｝
43	19	2	｛2＃用｜68939｝
43	19	2	｛3＃荊棘｜68940｝
43	19	2	｛6＃戴在｜68941｝
43	19	2	｛7＃他｜68942｝
43	19	2	｛8＃頭上，｜68944｝
43	19	2	｛12＃袍；｜68946｝
43	19	2	｛11＃紫｜68947｝
43	19	2	｛10＃穿上｜68948｝
43	19	2	｛9＃給他｜68949｝
43	19	3	｛1＃又｜68950｝
43	19	3	｛2＃挨｜68951｝
43	19	3	｛3＃近｜68952｝
43	19	3	｛4＃他｜68953｝
43	19	3	｛5＃說，｜68955｝
43	19	3	｛6＃恭喜｜68956｝
43	19	3	｛8＃的｜68957｝
43	19	3	｛9＃王阿；｜68958｝
43	19	3	｛7＃猶太人｜68960｝
43	19	3	｛10＃他們就｜68961｝
43	19	3	｛11＃用｜68962｝
43	19	3	｛13＃他。｜68963｝
43	19	3	｛12＃手掌打｜68964｝
43	19	4	｛3＃出來｜68966｝
43	19	4	｛2＃又｜68967｝
43	19	4	｛1＃彼拉多｜68970｝
43	19	4	｛5＃說，｜68972｝
43	19	4	｛4＃對眾人｜68973｝
43	19	4	｛6＃我帶｜68975｝
43	19	4	｛9＃見你們，｜68976｝
43	19	4	｛7＃他｜68977｝
43	19	4	｛8＃出來｜68978｝
43	19	4	｛10＃叫｜68979｝
43	19	4	｛11＃你們知道｜68980｝
43	19	4	｛13＃不｜68982｝
43	19	4	｛16＃有甚麼罪來。｜68983｝
43	19	4	｛12＃我查｜68984｝
43	19	4	｛15＃他｜68986｝
43	19	4	｛14＊出｜68988｝
43	19	5	｛3＃來，｜68989｝
43	19	5	｛1＃耶穌｜68992｝
43	19	5	｛2＃出｜68993｝
43	19	5	｛4＃戴着｜68994｝
43	19	5	｛5＃荊棘｜68996｝
43	19	5	｛6＃冠冕，｜68997｝
43	19	5	｛7＃穿着｜68998｝
43	19	5	｛8＃紫｜69000｝
43	19	5	｛9＃袍。｜69001｝
43	19	5	｛12＃說，｜69003｝
43	19	5	｛11＃對他們｜69004｝
43	19	5	｛13＃你們看｜69005｝
43	19	5	｛14＃這個｜69006｝
43	19	5	｛15＃人。｜69007｝
43	19	5	｛10＊彼拉多｜69008｝
43	19	6	｛6＃就｜69010｝
43	19	6	｛4＃看見｜69011｝
43	19	6	｛5＃他，｜69012｝
43	19	6	｛1＃祭司長｜69014｝
43	19	6	｛2＃和｜69015｝
43	19	6	｛3＃差役｜69017｝
43	19	6	｛7＃喊着｜69018｝
43	19	6	｛8＃說，｜69019｝
43	19	6	｛9＃釘他十字架，｜69020｝
43	19	6	｛10＃釘他十字架。｜69021｝
43	19	6	｛12＃說，｜69022｝
43	19	6	｛11＃彼拉多｜69025｝
43	19	6	｛14＃把｜69026｝
43	19	6	｛15＃他｜69027｝
43	19	6	｛13＃你們自己｜69028｝
43	19	6	｛16＃釘十字架罷；｜69030｝
43	19	6	｛17＃我｜69031｝
43	19	6	｛19＃不｜69033｝
43	19	6	｛18＃查｜69034｝
43	19	6	｛22＃有｜69035｝
43	19	6	｛21＃他｜69036｝
43	19	6	｛23＃甚麼罪來。｜69037｝
43	19	6	｛20＊出｜69038｝
43	19	7	｛2＃回答｜69039｝
43	19	7	｛1＃猶太人｜69042｝
43	19	7	｛4＃我們｜69043｝
43	19	7	｛6＃律法，｜69044｝
43	19	7	｛5＃有｜69045｝
43	19	7	｛7＃按｜69047｝
43	19	7	｛8＃那｜69048｝
43	19	7	｛9＃律法，｜69049｝
43	19	7	｛10＃他是該｜69050｝
43	19	7	｛11＃死的，｜69051｝
43	19	7	｛12＃因｜69052｝
43	19	7	｛16＃兒子。｜69053｝
43	19	7	｛15＃神的｜69054｝
43	19	7	｛13＃他以自己｜69055｝
43	19	7	｛14＃為｜69056｝
43	19	7	｛3＊說，｜69057｝
43	19	8	｛2＃聽見｜69061｝
43	19	8	｛1＃彼拉多｜69063｝
43	19	8	｛3＃這｜69064｝
43	19	8	｛4＃話，｜69066｝
43	19	8	｛5＃越發｜69067｝
43	19	8	｛6＃害怕。｜69068｝
43	19	9	｛2＃進｜69070｝
43	19	9	｛3＃衙門，｜69073｝
43	19	9	｛1＃又｜69074｝
43	19	9	｛4＃對｜69075｝
43	19	9	｛6＃說，｜69076｝
43	19	9	｛5＃耶穌｜69078｝
43	19	9	｛9＃那裏｜69079｝
43	19	9	｛8＃是｜69080｝
43	19	9	｛7＃你｜69081｝
43	19	9	｛12＃卻｜69083｝
43	19	9	｛11＃耶穌｜69084｝
43	19	9	｛14＃回答。｜69085｝
43	19	9	｛13＃不｜69086｝
43	19	9	｛10＊來的；｜69089｝
43	19	10	｛2＃說，｜69090｝
43	19	10	｛1＃彼拉多｜69094｝
43	19	10	｛5＃對我｜69095｝
43	19	10	｛4＃不｜69096｝
43	19	10	｛6＃說話麼；｜69097｝
43	19	10	｛8＃豈不｜69098｝
43	19	10	｛9＃知｜69099｝
43	19	10	｛11＃權柄｜69101｝
43	19	10	｛10＃我有｜69102｝
43	19	10	｛12＃釋放｜69103｝
43	19	10	｛13＃你，｜69104｝
43	19	10	｛14＃也｜69105｝
43	19	10	｛16＃權柄｜69106｝
43	19	10	｛15＃有｜69107｝
43	19	10	｛18＃釘十字架麼。｜69108｝
43	19	10	｛17＃把你｜69109｝
43	19	10	｛3＊你｜69110｝
43	19	10	｛7＊你｜69111｝
43	19	11	｛2＃回答說，｜69112｝
43	19	11	｛1＃耶穌｜69114｝
43	19	11	｛10＃無｜69115｝
43	19	11	｛11＃權柄｜69117｝
43	19	11	｛12＃辦｜69118｝
43	19	11	｛13＃我；｜69119｝
43	19	11	｛9＃毫｜69120｝
43	19	11	｛3＃若｜69121｝
43	19	11	｛4＃不是｜69122｝
43	19	11	｛6＃賜給｜69124｝
43	19	11	｛7＃你的，｜69125｝
43	19	11	｛5＃從上頭｜69126｝
43	19	11	｛14＃所以｜69127｝
43	19	11	｛18＃那人，｜69128｝
43	19	11	｛16＃交給｜69130｝
43	19	11	｛15＃把我｜69131｝
43	19	11	｛17＃你的｜69132｝
43	19	11	｛20＃更重了。｜69133｝
43	19	11	｛19＃罪｜69134｝
43	19	11	｛8＊你就｜69136｝
43	19	12	｛1＃從｜69137｝
43	19	12	｛2＃此｜69138｝
43	19	12	｛3＃彼拉多｜69140｝
43	19	12	｛4＃想要｜69141｝
43	19	12	｛5＃釋放｜69142｝
43	19	12	｛6＃耶穌；｜69143｝
43	19	12	｛7＃無奈｜69145｝
43	19	12	｛8＃猶太人｜69146｝
43	19	12	｛9＃喊着｜69147｝
43	19	12	｛10＃說，｜69148｝
43	19	12	｛12＃若｜69149｝
43	19	12	｛14＃這個人，｜69150｝
43	19	12	｛13＃釋放｜69151｝
43	19	12	｛16＃不｜69152｝
43	19	12	｛17＃是｜69153｝
43	19	12	｛20＃忠臣；〔原文作朋友〕｜69154｝
43	19	12	｛19＃的｜69155｝
43	19	12	｛18＃該撒｜69156｝
43	19	12	｛21＃凡｜69157｝
43	19	12	｛26＃的，｜69158｝
43	19	12	｛25＃王｜69159｝
43	19	12	｛23＃自己｜69160｝
43	19	12	｛24＃為｜69161｝
43	19	12	｛27＃就是背叛｜69162｝
43	19	12	｛28＃該撒了。｜69164｝
43	19	12	｛11＊你｜69165｝
43	19	12	｛15＊就｜69166｝
43	19	12	｛22＊以｜69167｝
43	19	13	｛5＃就｜69169｝
43	19	13	｛1＃彼拉多｜69170｝
43	19	13	｛2＃聽見｜69171｝
43	19	13	｛4＃話，｜69173｝
43	19	13	｛3＃這｜69174｝
43	19	13	｛6＃帶｜69175｝
43	19	13	｛8＃出來，｜69176｝
43	19	13	｛7＃耶穌｜69178｝
43	19	13	｛16＃就在那裏｜69179｝
43	19	13	｛17＃坐｜69180｝
43	19	13	｛18＃堂。｜69182｝
43	19	13	｛9＃到了｜69183｝
43	19	13	｛10＃一個地方｜69184｝
43	19	13	｛11＃名叫｜69185｝
43	19	13	｛12＃鋪華石處，｜69186｝
43	19	13	｛13＃希伯來話｜69187｝
43	19	13	｛14＃叫｜69188｝
43	19	13	｛15＃厄巴大，｜69189｝
43	19	14	｛2＃是｜69191｝
43	19	14	｛1＃那日｜69192｝
43	19	14	｛3＃豫備｜69193｝
43	19	14	｛4＃逾越節的日子，｜69195｝
43	19	14	｛8＃正。｜69196｝
43	19	14	｛6＃有｜69197｝
43	19	14	｛5＃約｜69198｝
43	19	14	｛7＃午｜69199｝
43	19	14	｛12＃說，｜69201｝
43	19	14	｛10＃對｜69202｝
43	19	14	｛11＃猶太人｜69203｝
43	19	14	｛13＃看哪，｜69204｝
43	19	14	｛15＃王。｜69206｝
43	19	14	｛14＃這是你們的｜69207｝
43	19	14	｛9＊彼拉多｜69208｝
43	19	15	｛2＃喊着說，｜69209｝
43	19	15	｛1＃他們｜69211｝
43	19	15	｛3＃除掉他，｜69212｝
43	19	15	｛4＃除掉他，｜69213｝
43	19	15	｛5＃釘他在十字架上。｜69214｝
43	19	15	｛7＃說，｜69216｝
43	19	15	｛6＃彼拉多｜69219｝
43	19	15	｛10＃的｜69220｝
43	19	15	｛11＃王｜69221｝
43	19	15	｛9＃把你們｜69222｝
43	19	15	｛12＃釘十字架麼。｜69223｝
43	19	15	｛14＃回答說，｜69224｝
43	19	15	｛13＃祭司長｜69226｝
43	19	15	｛19＃沒｜69227｝
43	19	15	｛20＃有｜69228｝
43	19	15	｛21＃王。｜69229｝
43	19	15	｛15＃除｜69230｝
43	19	15	｛16＃了｜69231｝
43	19	15	｛17＃該撒，｜69232｝
43	19	15	｛8＊我可以｜69233｝
43	19	15	｛18＊我們｜69234｝
43	19	16	｛1＃於是｜69235｝
43	19	16	｛4＃交給｜69237｝
43	19	16	｛3＃將耶穌｜69238｝
43	19	16	｛5＃他們｜69239｝
43	19	16	｛6＃去｜69240｝
43	19	16	｛7＃釘十字架。｜69241｝
43	19	16	｛2＊彼拉多｜69246｝
43	19	17	｛7＃背着｜69249｝
43	19	17	｛8＃自己的｜69250｝
43	19	17	｛9＃十字架｜69252｝
43	19	17	｛10＃出來，｜69253｝
43	19	17	｛11＃到了｜69254｝
43	19	17	｛13＃名叫｜69256｝
43	19	17	｛14＃髑髏地，｜69257｝
43	19	17	｛12＃一個地方，｜69258｝
43	19	17	｛16＃叫｜69260｝
43	19	17	｛15＃希伯來話｜69261｝
43	19	17	｛17＃各各他。｜69262｝
43	19	17	｛1＊他們｜69263｝
43	19	17	｛2＊就｜69264｝
43	19	17	｛3＊把｜69265｝
43	19	17	｛4＊耶穌｜69266｝
43	19	17	｛5＊帶了去；｜69267｝
43	19	17	｛6＊耶穌｜69268｝
43	19	18	｛2＃就在那裏｜69270｝
43	19	18	｛3＃釘他在十字架上，｜69272｝
43	19	18	｛4＃還有｜69273｝
43	19	18	｛8＃一同釘着，｜69274｝
43	19	18	｛7＃他｜69275｝
43	19	18	｛5＃兩個人｜69277｝
43	19	18	｛9＃一邊｜69278｝
43	19	18	｛10＃一個，｜69280｝
43	19	18	｛12＃在中間。｜69281｝
43	19	18	｛11＃耶穌｜69284｝
43	19	18	｛1＊他們｜69285｝
43	19	18	｛6＊和｜69286｝
43	19	19	｛3＃牌子寫了｜69287｝
43	19	19	｛2＃又用｜69289｝
43	19	19	｛4＃一個名號，｜69290｝
43	19	19	｛1＃彼拉多｜69292｝
43	19	19	｛5＃安｜69294｝
43	19	19	｛6＃在｜69295｝
43	19	19	｛7＃十字架｜69297｝
43	19	19	｛10＃是｜69298｝
43	19	19	｛9＃寫的｜69300｝
43	19	19	｛15＃耶穌。｜69301｝
43	19	19	｛14＃拿撒勒人｜69303｝
43	19	19	｛13＃王，｜69305｝
43	19	19	｛12＃的｜69306｝
43	19	19	｛11＃猶太人｜69307｝
43	19	19	｛8＊上；｜69308｝
43	19	20	｛5＃這｜69309｝
43	19	20	｛6＃名號；｜69312｝
43	19	20	｛2＃許多｜69313｝
43	19	20	｛4＃念｜69314｝
43	19	20	｛1＃有｜69315｝
43	19	20	｛3＃猶太人｜69316｝
43	19	20	｛7＃因為｜69317｝
43	19	20	｛13＃相近，｜69318｝
43	19	20	｛11＃與｜69319｝
43	19	20	｛12＃城｜69323｝
43	19	20	｛10＃地方，｜69324｝
43	19	20	｛9＃被釘十字架的｜69325｝
43	19	20	｛8＃耶穌｜69327｝
43	19	20	｛14＃並且｜69328｝
43	19	20	｛15＃是用｜69329｝
43	19	20	｛19＃三樣文字寫的。｜69330｝
43	19	20	｛16＃希伯來，｜69331｝
43	19	20	｛17＃羅馬，｜69332｝
43	19	20	｛18＃希利尼，｜69333｝
43	19	21	｛7＃說，｜69334｝
43	19	21	｛4＃就｜69335｝
43	19	21	｛5＃對｜69336｝
43	19	21	｛6＃彼拉多｜69337｝
43	19	21	｛2＃的｜69338｝
43	19	21	｛3＃祭司長，｜69339｝
43	19	21	｛1＃猶太人｜69341｝
43	19	21	｛8＃不要｜69342｝
43	19	21	｛9＃寫｜69343｝
43	19	21	｛11＃的｜69344｝
43	19	21	｛12＃王；｜69345｝
43	19	21	｛10＃猶太人｜69347｝
43	19	21	｛13＃要寫｜69349｝
43	19	21	｛14＃他自己｜69350｝
43	19	21	｛15＃說｜69351｝
43	19	21	｛19＃王。｜69352｝
43	19	21	｛16＃我是｜69353｝
43	19	21	｛18＃的｜69354｝
43	19	21	｛17＃猶太人｜69355｝
43	19	22	｛2＃說，｜69356｝
43	19	22	｛1＃彼拉多｜69358｝
43	19	22	｛4＃所｜69359｝
43	19	22	｛5＃寫的，｜69360｝
43	19	22	｛6＃我已經寫上了。｜69361｝
43	19	22	｛3＊我｜69362｝
43	19	23	｛6＃就｜69364｝
43	19	23	｛1＃兵丁｜69365｝
43	19	23	｛2＃既然｜69366｝
43	19	23	｛5＃釘在十字架上，｜69367｝
43	19	23	｛3＃將｜69368｝
43	19	23	｛4＃耶穌｜69369｝
43	19	23	｛7＃拿｜69370｝
43	19	23	｛9＃衣服｜69372｝
43	19	23	｛8＃他的｜69373｝
43	19	23	｛10＃分為｜69375｝
43	19	23	｛11＃四｜69376｝
43	19	23	｛12＃分，｜69377｝
43	19	23	｛13＃每｜69378｝
43	19	23	｛14＃兵｜69379｝
43	19	23	｛15＃一分；｜69380｝
43	19	23	｛16＃又拿｜69381｝
43	19	23	｛17＃他的｜69382｝
43	19	23	｛18＃裏衣；｜69383｝
43	19	23	｛23＃是｜69384｝
43	19	23	｛21＃原來｜69385｝
43	19	23	｛19＃這件｜69386｝
43	19	23	｛20＃裏衣，｜69387｝
43	19	23	｛22＃沒有縫兒，｜69388｝
43	19	23	｛24＃上｜69391｝
43	19	23	｛27＃織成的。｜69392｝
43	19	23	｛25＃下｜69393｝
43	19	23	｛26＃一片｜69394｝
43	19	24	｛4＃說，｜69396｝
43	19	24	｛2＃就｜69397｝
43	19	24	｛3＃彼此｜69399｝
43	19	24	｛6＃不要｜69400｝
43	19	24	｛7＃撕開，｜69401｝
43	19	24	｛8＃只要｜69403｝
43	19	24	｛9＃拈鬮，｜69404｝
43	19	24	｛10＃看誰｜69407｝
43	19	24	｛11＃得着；｜69408｝
43	19	24	｛12＃這要｜69409｝
43	19	24	｛14＃經上的話｜69411｝
43	19	24	｛13＃應驗｜69412｝
43	19	24	｛15＃說，｜69414｝
43	19	24	｛17＃分了｜69415｝
43	19	24	｛19＃外衣，｜69417｝
43	19	24	｛18＃我的｜69418｝
43	19	24	｛20＃為｜69421｝
43	19	24	｛22＃裏衣｜69423｝
43	19	24	｛21＃我的｜69424｝
43	19	24	｛23＃拈｜69425｝
43	19	24	｛24＃鬮。｜69426｝
43	19	24	｛26＃果｜69428｝
43	19	24	｛27＃然｜69429｝
43	19	24	｛25＃兵丁｜69430｝
43	19	24	｛29＃這事。｜69431｝
43	19	24	｛28＃作了｜69432｝
43	19	24	｛1＊他們｜69433｝
43	19	24	｛5＊我們｜69434｝
43	19	24	｛16＊他們｜69435｝
43	19	25	｛1＃站在｜69436｝
43	19	25	｛5＃有｜69437｝
43	19	25	｛4＃旁邊的，｜69438｝
43	19	25	｛3＃十字架｜69440｝
43	19	25	｛2＃耶穌｜69442｝
43	19	25	｛7＃母親，｜69444｝
43	19	25	｛6＃他｜69445｝
43	19	25	｛8＃與｜69446｝
43	19	25	｛12＃姊妹，｜69448｝
43	19	25	｛11＃的｜69449｝
43	19	25	｛10＃母親｜69450｝
43	19	25	｛9＃他｜69451｝
43	19	25	｛17＃馬利亞，｜69452｝
43	19	25	｛13＃並｜69453｝
43	19	25	｛15＃的｜69454｝
43	19	25	｛14＃革羅罷｜69455｝
43	19	25	｛18＃和｜69456｝
43	19	25	｛21＃馬利亞。｜69457｝
43	19	25	｛20＃的｜69458｝
43	19	25	｛19＃抹大拉｜69459｝
43	19	25	｛16＊妻子｜69460｝
43	19	26	｛1＃耶穌｜69461｝
43	19	26	｛11＃就｜69462｝
43	19	26	｛2＃見｜69463｝
43	19	26	｛3＃母親｜69465｝
43	19	26	｛4＃和｜69466｝
43	19	26	｛8＃那｜69467｝
43	19	26	｛9＃門徒｜69468｝
43	19	26	｛10＃站在旁邊，｜69469｝
43	19	26	｛6＃所｜69470｝
43	19	26	｛7＃愛的｜69471｝
43	19	26	｛14＃說，｜69472｝
43	19	26	｛12＃對｜69473｝
43	19	26	｛13＃他母親｜69474｝
43	19	26	｛15＃母親，〔原文作婦人〕｜69475｝
43	19	26	｛16＃看｜69476｝
43	19	26	｛18＃兒子。｜69478｝
43	19	26	｛17＃你的｜69479｝
43	19	26	｛5＊他｜69480｝
43	19	27	｛1＃又｜69481｝
43	19	27	｛4＃說，｜69482｝
43	19	27	｛2＃對那｜69483｝
43	19	27	｛3＃門徒｜69484｝
43	19	27	｛5＃看｜69485｝
43	19	27	｛7＃母親。｜69487｝
43	19	27	｛6＃你的｜69488｝
43	19	27	｛12＃就｜69489｝
43	19	27	｛8＃從｜69490｝
43	19	27	｛9＃此｜69491｝
43	19	27	｛13＃接｜69494｝
43	19	27	｛10＃那｜69495｝
43	19	27	｛11＃門徒｜69496｝
43	19	27	｛14＃他｜69497｝
43	19	27	｛15＃到｜69498｝
43	19	27	｛16＃自己｜69500｝
43	19	27	｛17＊家裏去了。｜69501｝
43	19	28	｛2＃以後，｜69502｝
43	19	28	｛1＃這事｜69503｝
43	19	28	｛4＃知道｜69504｝
43	19	28	｛3＃耶穌｜69506｝
43	19	28	｛6＃已經｜69508｝
43	19	28	｛5＃各樣的事｜69509｝
43	19	28	｛7＃成了，｜69510｝
43	19	28	｛8＃為要使｜69511｝
43	19	28	｛10＃應驗，｜69512｝
43	19	28	｛9＃經上的話｜69514｝
43	19	28	｛11＃就說，｜69515｝
43	19	28	｛12＃我渴了。｜69516｝
43	19	29	｛1＃有一個器皿｜69517｝
43	19	29	｛4＃放在那裏；｜69518｝
43	19	29	｛3＃醋，｜69519｝
43	19	29	｛2＃盛滿了｜69520｝
43	19	29	｛7＃海絨｜69521｝
43	19	29	｛6＃就拿｜69522｝
43	19	29	｛8＃蘸滿了｜69523｝
43	19	29	｛9＃醋，｜69525｝
43	19	29	｛11＃牛膝草｜69526｝
43	19	29	｛10＃綁在｜69527｝
43	19	29	｛13＃送到｜69528｝
43	19	29	｛14＃他｜69529｝
43	19	29	｛15＃口。｜69531｝
43	19	29	｛5＊他們｜69533｝
43	19	29	｛12＊上，｜69534｝
43	19	30	｛5＃就｜69536｝
43	19	30	｛2＃嘗〔原文作受〕了｜69537｝
43	19	30	｛3＃那｜69538｝
43	19	30	｛4＃醋，｜69539｝
43	19	30	｛1＃耶穌｜69541｝
43	19	30	｛6＃說，｜69542｝
43	19	30	｛7＃成了；｜69543｝
43	19	30	｛8＃便｜69544｝
43	19	30	｛9＃低下｜69545｝
43	19	30	｛10＃頭，｜69547｝
43	19	30	｛13＃交付神了。｜69548｝
43	19	30	｛11＃將｜69549｝
