Book	Chapter	Verse	OGNTsort	BGBsort
55	2	9	113801	141420
55	2	10	113815	141438
55	2	11	113834	141461
55	2	12	113842	141473
55	2	13	113851	141486
55	2	14	113861	141500
55	2	15	113876	141519
55	2	16	113889	141536
55	2	17	113899	141550
55	2	18	113912	141567
55	2	19	113927	141586
55	2	20	113953	141616
55	2	21	113978	141645
55	2	22	113998	141669
55	2	23	114017	141692
55	2	24	114028	141707
55	2	25	114041	141724
55	2	26	114055	141743
55	3	1	114069	141761
55	3	2	114079	141775
55	3	3	114092	141792
55	3	4	114098	141802
55	3	5	114105	141813
55	3	6	114116	141828
55	3	7	114133	141849
55	3	8	114142	141862
55	3	9	114164	141888
55	3	10	114181	141909
55	3	11	114199	141931
55	3	12	114222	141958
55	3	13	114233	141973
55	3	14	114245	141989
55	3	15	114257	142005
55	3	16	114277	142029
55	3	17	114293	142049
55	4	1	114305	142065
55	4	2	114326	142090
55	4	3	114340	142108
55	4	4	114360	142132
55	4	5	114373	142149
55	4	6	114386	142166
55	4	7	114397	142181
55	4	8	114407	142195
55	4	9	114438	142230
55	4	10	114443	142239
55	4	11	114461	142261
55	4	12	114477	142281
55	4	13	114482	142290
55	4	14	114498	142310
55	4	15	114513	142329
55	4	16	114523	142343
55	4	17	114538	142362
55	4	18	114562	142390
55	4	19	114587	142419
55	4	20	114595	142431
55	4	21	114605	142445
55	4	22	114622	142466
56	1	1	114632	142481
56	1	2	114649	142502
56	1	3	114661	142518
56	1	4	114679	142540
56	1	5	114697	142562
56	1	6	114716	142585
56	1	7	114732	142605
56	1	8	114751	142628
56	1	9	114758	142639
56	1	10	114779	142664
56	1	11	114792	142681
56	1	12	114806	142699
56	1	13	114820	142717
56	1	14	114836	142737
56	1	15	114846	142751
56	1	16	114866	142775
56	2	1	114883	142796
56	2	2	114891	142808
56	2	3	114903	142824
56	2	4	114915	142840
56	2	5	114922	142851
56	2	6	114937	142870
56	2	7	114942	142879
56	2	8	114954	142895
56	2	9	114968	142913
56	2	10	114978	142927
56	2	11	114996	142949
56	2	12	115005	142962
56	2	13	115025	142986
56	2	14	115041	143006
56	2	15	115060	143029
56	3	1	115072	143045
56	3	2	115084	143061
56	3	3	115095	143076
56	3	4	115116	143101
56	3	5	115128	143117
56	3	6	115151	143144
56	3	7	115162	143159
56	3	8	115173	143174
56	3	9	115197	143202
56	3	10	115213	143222
56	3	11	115221	143234
56	3	12	115230	143247
56	3	13	115247	143268
56	3	14	115258	143283
56	3	15	115274	143303
57	1	1	115291	143325
57	1	2	115305	143343
57	1	3	115320	143362
57	1	4	115332	143378
57	1	5	115344	143394
57	1	6	115362	143416
57	1	7	115379	143437
57	1	8	115398	143460
57	1	9	115408	143474
57	1	10	115424	143494
57	1	11	115436	143510
57	1	12	115447	143525
57	1	13	115456	143538
57	1	14	115472	143558
57	1	15	115492	143582
57	1	16	115503	143597
57	1	17	115523	143621
57	1	18	115532	143634
57	1	19	115542	143648
57	1	20	115559	143669
57	1	21	115572	143686
57	1	22	115585	143703
57	1	23	115600	143722
57	1	24	115609	143735
57	1	25	115616	143746
58	1	1	115626	143761
58	1	2	115638	143777
58	1	3	115657	143800
58	1	4	115687	143835
58	1	5	115698	143850
58	1	6	115725	143881
58	1	7	115741	143901
58	1	8	115759	143923
58	1	9	115782	143950
58	1	10	115802	143974
58	1	11	115818	143994
58	1	12	115828	144008
58	1	13	115848	144032
58	1	14	115869	144057
58	2	1	115882	144074
58	2	2	115892	144089
58	2	3	115909	144110
58	2	4	115928	144133
58	2	5	115946	144155
58	2	6	115957	144170
58	2	7	115974	144191
58	2	8	115985	144215
58	2	9	116010	144244
58	2	10	116035	144273
58	2	11	116060	144302
58	2	12	116078	144324
58	2	13	116091	144341
58	2	14	116110	144364
58	2	15	116139	144397
58	2	16	116152	144414
58	2	17	116161	144428
58	2	18	116185	144456
58	3	1	116195	144470
58	3	2	116210	144489
58	3	3	116223	144506
58	3	4	116240	144527
58	3	5	116251	144542
58	3	6	116266	144561
58	3	7	116287	144589
58	3	8	116300	144606
58	3	9	116317	144627
58	3	10	116329	144639
58	3	11	116349	144667
58	3	12	116361	144683
58	3	13	116377	144704
58	3	14	116397	144728
58	3	15	116411	144746
58	3	16	116429	144768
58	3	17	116442	144785
58	3	18	116457	144804
58	3	19	116470	144821
58	4	1	116478	144833
58	4	2	116493	144853
58	4	3	116513	144877
58	4	4	116541	144909
58	4	5	116562	144934
58	4	6	116572	144948
58	4	7	116587	144967
58	4	8	116611	144995
58	4	9	116624	145012
58	4	10	116631	145023
58	4	11	116651	145047
58	4	12	116668	145068
58	4	13	116699	145103
58	4	14	116719	145127
58	4	15	116734	145146
58	4	16	116752	145168
58	5	1	116769	145189
58	5	2	116790	145214
58	5	3	116801	145229
58	5	4	116816	145248
58	5	5	116831	145267
58	5	6	116853	145293
58	5	7	116867	145311
58	5	8	116896	145344
58	5	9	116905	145357
58	5	10	116915	145371
58	5	11	116924	145384
58	5	12	116938	145402
58	5	13	116970	145438
58	5	14	116981	145453
58	6	1	117001	145477
58	6	2	117025	145505
58	6	3	117036	145520
58	6	4	117043	145531
58	6	5	117059	145551
58	6	6	117068	145564
58	6	7	117082	145582
58	6	8	117106	145610
58	6	9	117120	145628
58	6	10	117134	145646
58	6	11	117157	145673
58	6	12	117172	145692
58	6	13	117186	145710
58	6	14	117201	145729
58	6	15	117211	145743
58	6	16	117217	145753
58	6	17	117232	145772
58	6	18	117250	145794
58	6	19	117270	145818
58	6	20	117287	145839
58	7	1	117302	145858
58	7	2	117325	145885
58	7	3	117346	145910
58	7	4	117367	145935
58	7	5	117381	145953
58	7	6	117410	145986
58	7	7	117424	146004
58	7	8	117434	146018
58	7	9	117446	146034
58	7	10	117458	146050
58	7	11	117470	146066
58	7	12	117502	146102
58	7	13	117512	146116
58	7	14	117526	146134
58	7	15	117543	146155
58	7	16	117556	146172
58	7	17	117568	146188
58	7	18	117580	146204
58	7	19	117592	146220
58	7	20	117606	146238
58	7	21	117620	146256
58	7	22	117639	146279
58	7	23	117647	146291
58	7	24	117659	146307
58	7	25	117672	146324
58	7	26	117692	146348
58	7	27	117710	146370
58	7	28	117736	146400
58	8	1	117758	146426
58	8	2	117777	146449
58	8	3	117791	146467
58	8	4	117810	146490
58	8	5	117827	146511
58	8	6	117855	146543
58	8	7	117871	146563
58	8	8	117883	146579
58	8	9	117905	146605
58	8	10	117939	146643
58	8	11	117978	146686
58	8	12	118004	146716
58	8	13	118018	146734
58	9	1	118032	146752
58	9	2	118044	146768
58	9	3	118065	146793
58	9	4	118075	146807
58	9	5	118104	146840
58	9	6	118120	146860
58	9	7	118137	146881
58	9	8	118159	146907
58	9	9	118177	146929
58	9	10	118198	146954
58	9	11	118212	146972
58	9	12	118233	146997
58	9	13	118252	147020
58	9	14	118271	147043
58	9	15	118298	147074
58	9	16	118324	147104
58	9	17	118332	147116
58	9	18	118344	147133
58	9	19	118351	147144
58	9	20	118387	147184
58	9	21	118399	147200
58	9	22	118413	147218
58	9	23	118428	147237
58	9	24	118447	147260
58	9	25	118470	147287
58	9	26	118487	147308
58	9	27	118511	147336
58	9	28	118523	147352
58	10	1	118544	147377
58	10	2	118573	147410
58	10	3	118589	147430
58	10	4	118596	147441
58	10	5	118604	147453
58	10	6	118619	147472
58	10	7	118625	147482
58	10	8	118642	147503
58	10	9	118661	147526
58	10	10	118677	147546
58	10	11	118690	147563
58	10	12	118709	147586
58	10	13	118724	147605
58	10	14	118736	147621
58	10	15	118745	147634
58	10	16	118757	147650
58	10	17	118783	147680
58	10	18	118795	147696
58	10	19	118803	147708
58	10	20	118816	147725
58	10	21	118831	147744
58	10	22	118839	147756
58	10	23	118858	147779
58	10	24	118868	147793
58	10	25	118877	147806
58	10	26	118895	147828
58	10	27	118911	147848
58	10	28	118923	147864
58	10	29	118935	147880
58	10	30	118962	147911
58	10	31	118977	147930
58	10	32	118984	147941
58	10	33	118996	147957
58	10	34	119010	147975
58	10	35	119031	148000
58	10	36	119041	148014
58	10	37	119054	148031
58	10	38	119065	148046
58	10	39	119082	148067
58	11	1	119094	148083
58	11	2	119103	148096
58	11	3	119109	148106
58	11	4	119124	148125
58	11	5	119151	148156
58	11	6	119174	148183
58	11	7	119194	148207
58	11	8	119221	148238
58	11	9	119239	148260
58	11	10	119260	148285
58	11	11	119273	148302
58	11	12	119292	148325
58	11	13	119319	148356
58	11	14	119344	148385
58	11	15	119352	148397
58	11	16	119364	148413
58	11	17	119384	148437
58	11	18	119398	148455
58	11	19	119407	148468
58	11	20	119422	148487
58	11	21	119433	148502
58	11	22	119449	148522
58	11	23	119465	148542
58	11	24	119486	148567
58	11	25	119495	148580
58	11	26	119507	148596
58	11	27	119522	148615
58	11	28	119537	148634
58	11	29	119554	148655
58	11	30	119569	148674
58	11	31	119578	148687
58	11	32	119591	148704
58	11	33	119613	148730
58	11	34	119625	148746
58	11	35	119641	148766
58	11	36	119659	148788
58	11	37	119671	148804
58	11	38	119686	148824
58	11	39	119704	148846
58	11	40	119715	148861
58	12	1	119727	148877
58	12	2	119750	148904
58	12	3	119777	148935
58	12	4	119795	148957
58	12	5	119803	148969
58	12	6	119823	148993
58	12	7	119834	149008
58	12	8	119850	149028
58	12	9	119865	149047
58	12	10	119887	149073
58	12	11	119909	149099
58	12	12	119932	149126
58	12	13	119941	149139
58	12	14	119956	149158
58	12	15	119969	149175
58	12	16	119990	149201
58	12	17	120005	149220
58	12	18	120025	149244
58	12	19	120038	149261
58	12	20	120052	149279
58	12	21	120063	149294
58	12	22	120075	149310
58	12	23	120089	149328
58	12	24	120103	149346
58	12	25	120116	149363
58	12	26	120139	149390
58	12	27	120162	149417
58	12	28	120178	149437
58	12	29	120194	149457
58	13	1	120201	149468
58	13	2	120204	149475
58	13	3	120215	149490
58	13	4	120228	149507
58	13	5	120244	149527
58	13	6	120262	149549
58	13	7	120276	149567
58	13	8	120296	149591
58	13	9	120307	149606
58	13	10	120327	149630
58	13	11	120339	149646
58	13	12	120360	149671
58	13	13	120375	149690
58	13	14	120386	149705
58	13	15	120396	149719
58	13	16	120414	149741
58	13	17	120427	149758
58	13	18	120455	149790
58	13	19	120469	149808
58	13	20	120478	149821
58	13	21	120501	149848
58	13	22	120531	149882
58	13	23	120546	149901
58	13	24	120559	149918
58	13	25	120574	149937
59	1	1	120579	149947
59	1	2	120594	149966
59	1	3	120603	149979
59	1	4	120612	149992
59	1	5	120626	150010
59	1	6	120645	150033
59	1	7	120660	150052
59	1	8	120672	150068
59	1	9	120680	150080
59	1	10	120690	150094
59	1	11	120702	150110
59	1	12	120734	150146
59	1	13	120752	150168
59	1	14	120769	150189
59	1	15	120779	150203
59	1	16	120791	150219
59	1	17	120796	150228
59	1	18	120819	150255
59	1	19	120833	150273
59	1	20	120852	150296
59	1	21	120859	150307
59	1	22	120878	150330
59	1	23	120888	150344
59	1	24	120908	150368
59	1	25	120918	150382
59	1	26	120943	150411
59	1	27	120960	150432
59	2	1	120985	150461
59	2	2	121000	150480
59	2	3	121018	150502
59	2	4	121046	150534
59	2	5	121056	150548
59	2	6	121080	150576
59	2	7	121096	150596
59	2	8	121106	150610
59	2	9	121122	150630
59	2	10	121133	150645
59	2	11	121146	150662
59	2	12	121164	150684
59	2	13	121175	150699
59	2	14	121186	150714
59	2	15	121206	150738
59	2	16	121218	150753
59	2	17	121241	150780
59	2	18	121253	150796
59	2	19	121279	150826
59	2	20	121294	150845
59	2	21	121308	150863
59	2	22	121324	150883
59	2	23	121339	150902
59	2	24	121359	150926
59	2	25	121370	150941
59	2	26	121387	150962
59	3	1	121403	150982
59	3	2	121414	150997
59	3	3	121433	151020
59	3	4	121454	151045
59	3	5	121475	151070
59	3	6	121491	151090
59	3	7	121522	151125
59	3	8	121540	151147
59	3	9	121552	151163
59	3	10	121570	151185
59	3	11	121585	151204
59	3	12	121598	151221
59	3	13	121613	151240
59	3	14	121630	151261
59	3	15	121648	151283
59	3	16	121659	151298
59	3	17	121670	151313
59	3	18	121689	151336
59	4	1	121698	151349
59	4	2	121717	151372
59	4	3	121738	151397
59	4	4	121751	151414
59	4	5	121775	151442
59	4	6	121791	151462
59	4	7	121805	151480
59	4	8	121817	151496
59	4	9	121830	151513
59	4	10	121846	151533
59	4	11	121853	151543
59	4	12	121880	151574
59	4	13	121899	151597
59	4	14	121919	151621
59	4	15	121939	151645
59	4	16	121954	151664
59	4	17	121966	151680
59	5	1	121976	151694
59	5	2	121988	151710
59	5	3	121998	151724
59	5	4	122024	151754
59	5	5	122050	151784
59	5	6	122063	151801
59	5	7	122070	151812
59	5	8	122095	151841
59	5	9	122108	151858
59	5	10	122123	151877
59	5	11	122139	151897
59	5	12	122159	151921
59	5	13	122191	151957
59	5	14	122199	151969
59	5	15	122220	151994
59	5	16	122239	152017
59	5	17	122255	152037
59	5	18	122277	152063
59	5	19	122292	152082
59	5	20	122306	152100
60	1	1	122324	152122
60	1	2	122337	152139
60	1	3	122356	152162
60	1	4	122383	152193
60	1	5	122395	152209
60	1	6	122409	152227
60	1	7	122421	152243
60	1	8	122446	152272
60	1	9	122462	152292
60	1	10	122470	152304
60	1	11	122484	152322
60	1	12	122506	152348
60	1	13	122534	152380
60	1	14	122553	152403
60	1	15	122565	152419
60	1	16	122578	152436
60	1	17	122585	152449
60	1	18	122604	152472
60	1	19	122618	152490
60	1	20	122627	152503
60	1	21	122640	152520
60	1	22	122664	152548
60	1	23	122682	152570
60	1	24	122695	152587
60	1	25	122714	152610
60	2	1	122731	152631
60	2	2	122745	152649
60	2	3	122759	152667
60	2	4	122765	152677
60	2	5	122779	152695
60	2	6	122798	152719
60	2	7	122818	152743
60	2	8	122836	152765
60	2	9	122851	152784
60	2	10	122876	152813
60	2	11	122890	152831
60	2	12	122905	152850
60	2	13	122931	152880
60	2	14	122942	152895
60	2	15	122954	152911
60	2	16	122968	152929
60	2	17	122983	152948
60	2	18	122994	152963
60	2	19	123012	152985
60	2	20	123024	153001
60	2	21	123042	153023
60	2	22	123060	153045
60	2	23	123071	153060
60	2	24	123083	153076
60	2	25	123107	153104
60	3	1	123123	153124
60	3	2	123145	153150
60	3	3	123152	153161
60	3	4	123166	153179
60	3	5	123186	153203
60	3	6	123203	153224
60	3	7	123220	153245
60	3	8	123245	153274
60	3	9	123254	153287
60	3	10	123273	153310
60	3	11	123293	153334
60	3	12	123305	153350
60	3	13	123322	153371
60	3	14	123332	153385
60	3	15	123347	153404
60	3	16	123370	153427
60	3	17	123391	153456
60	3	18	123403	153472
60	3	19	123424	153497
60	3	20	123433	153510
60	3	21	123456	153537
60	3	22	123477	153562
60	4	1	123493	153582
60	4	2	123509	153602
60	4	3	123523	153620
60	4	4	123543	153644
60	4	5	123556	153661
60	4	6	123566	153675
60	4	7	123583	153696
60	4	8	123594	153711
60	4	9	123607	153728
60	4	10	123612	153737
60	4	11	123626	153755
60	4	12	123664	153797
60	4	13	123679	153816
60	4	14	123697	153838
60	4	15	123715	153868
60	4	16	123729	153886
60	4	17	123743	153904
60	4	18	123769	153934
60	4	19	123781	153951
60	5	1	123798	153972
60	5	2	123818	153996
60	5	3	123836	154018
60	5	4	123846	154032
60	5	5	123856	154046
60	5	6	123875	154069
60	5	7	123888	154086
60	5	8	123900	154102
60	5	9	123913	154119
60	5	10	123929	154140
60	5	11	123951	154167
60	5	12	123958	154180
60	5	13	123981	154207
60	5	14	123992	154222
61	1	1	124003	154238
61	1	2	124024	154263
61	1	3	124038	154281
61	1	4	124061	154309
61	1	5	124085	154337
61	1	6	124105	154361
61	1	7	124123	154383
61	1	8	124135	154399
61	1	9	124154	154422
61	1	10	124170	154442
61	1	11	124188	154464
61	1	12	124206	154486
61	1	13	124221	154505
61	1	14	124235	154523
61	1	15	124253	154545
61	1	16	124267	154563
61	1	17	124289	154589
61	1	18	124317	154621
61	1	19	124333	154641
61	1	20	124360	154672
61	1	21	124371	154687
61	2	1	124387	154707
61	2	2	124414	154738
61	2	3	124427	154755
61	2	4	124446	154778
61	2	5	124462	154798
61	2	6	124477	154817
61	2	7	124489	154833
61	2	8	124501	154849
61	2	9	124518	154870
61	2	10	124531	154887
61	2	11	124549	154909
61	2	12	124564	154928
61	2	13	124585	154953
61	2	14	124604	154976
61	2	15	124620	154996
61	2	16	124635	155015
61	2	17	124651	155035
61	2	18	124666	155054
61	2	19	124682	155074
61	2	20	124696	155093
61	2	21	124723	155125
61	2	22	124742	155148
61	3	1	124760	155170
61	3	2	124776	155190
61	3	3	124794	155212
61	3	4	124812	155234
61	3	5	124833	155259
61	3	6	124854	155284
61	3	7	124862	155296
61	3	8	124884	155322
61	3	9	124905	155347
61	3	10	124927	155373
61	3	11	124952	155402
61	3	12	124965	155419
61	3	13	124983	155441
61	3	14	124998	155460
61	3	15	125010	155476
61	3	16	125032	155502
61	3	17	125064	155538
61	3	18	125080	155558
62	1	1	125102	155585
62	1	2	125125	155612
62	1	3	125148	155639
62	1	4	125178	155673
62	1	5	125188	155687
62	1	6	125212	155715
62	1	7	125230	155737
62	1	8	125257	155769
62	1	9	125272	155788
62	1	10	125292	155812
62	2	1	125308	155832
62	2	2	125328	155856
62	2	3	125348	155880
62	2	4	125360	155896
62	2	5	125380	155920
62	2	6	125402	155946
62	2	7	125415	155963
62	2	8	125437	155989
62	2	9	125461	156017
62	2	10	125478	156038
62	2	11	125493	156057
62	2	12	125520	156088
62	2	13	125532	156104
62	2	14	125547	156119
62	2	15	125580	156160
62	2	16	125602	156186
62	2	17	125632	156220
62	2	18	125651	156243
62	2	19	125672	156268
62	2	20	125698	156298
62	2	21	125708	156312
62	2	22	125729	156337
62	2	23	125754	156366
62	2	24	125771	156387
62	2	25	125797	156417
62	2	26	125810	156434
62	2	27	125817	156445
62	2	28	125859	156491
62	2	29	125879	156515
62	3	1	125895	156535
62	3	2	125919	156563
62	3	3	125941	156589
62	3	4	125956	156608
62	3	5	125971	156627
62	3	6	125986	156646
62	3	7	126002	156666
62	3	8	126016	156684
62	3	9	126043	156715
62	3	10	126067	156743
62	3	11	126097	156777
62	3	12	126109	156793
62	3	13	126138	156826
62	3	14	126147	156839
62	3	15	126168	156864
62	3	16	126188	156888
62	3	17	126210	156914
62	3	18	126240	156948
62	3	19	126252	156964
62	3	20	126268	156984
62	3	21	126285	157005
62	3	22	126297	157021
62	3	23	126315	157043
62	3	24	126337	157069
62	4	1	126364	157100
62	4	2	126385	157125
62	4	3	126405	157149
62	4	4	126435	157187
62	4	5	126455	157211
62	4	6	126471	157231
62	4	7	126503	157267
62	4	8	126525	157293
62	4	9	126537	157309
62	4	10	126562	157338
62	4	11	126588	157368
62	4	12	126600	157384
62	4	13	126620	157408
62	4	14	126638	157430
62	4	15	126652	157448
62	4	16	126672	157473
62	4	17	126705	157510
62	4	18	126731	157540
62	4	19	126758	157571
62	4	20	126765	157582
62	4	21	126796	157617
62	5	1	126813	157638
62	5	2	126837	157666
62	5	3	126855	157688
62	5	4	126874	157711
62	5	5	126896	157737
62	5	6	126914	157759
62	5	7	126949	157798
62	5	8	126954	157824
62	5	9	126969	157843
62	5	10	126994	157872
62	5	11	127028	157910
62	5	12	127049	157935
62	5	13	127067	157957
62	5	14	127085	157989
62	5	15	127104	158012
62	5	16	127122	158034
62	5	17	127153	158069
62	5	18	127163	158083
62	5	19	127187	158111
62	5	20	127201	158129
62	5	21	127236	158168
63	1	1	127242	158179
63	1	2	127266	158207
63	1	3	127280	158225
63	1	4	127301	158250
63	1	5	127318	158271
63	1	6	127337	158294
63	1	7	127360	158321
63	1	8	127382	158347
63	1	9	127393	158362
63	1	10	127420	158393
63	1	11	127441	158418
63	1	12	127452	158433
63	1	13	127478	158463
64	1	1	127487	158477
64	1	2	127497	158491
64	1	3	127510	158508
64	1	4	127525	158527
64	1	5	127538	158545
64	1	6	127550	158561
64	1	7	127564	158579
64	1	8	127574	158593
64	1	9	127585	158608
64	1	10	127597	158624
64	1	11	127630	158661
64	1	12	127650	158685
64	1	13	127671	158710
64	1	14	127684	158727
64	1	15	127694	158737
65	1	1	127705	158752
65	1	2	127722	158773
65	1	3	127729	158784
65	1	4	127752	158811
65	1	5	127782	158845
65	1	6	127803	158871
65	1	7	127825	158897
65	1	8	127850	158926
65	1	9	127864	158944
65	1	10	127888	158972
65	1	11	127906	158994
65	1	12	127927	159019
65	1	13	127950	159046
65	1	14	127967	159067
65	1	15	127983	159087
65	1	16	128010	159119
65	1	17	128029	159142
65	1	18	128045	159162
65	1	19	128060	159183
65	1	20	128068	159195
65	1	21	128081	159212
65	1	22	128097	159232
65	1	23	128102	159241
65	1	24	128121	159264
65	1	25	128136	159283
66	1	1	128163	159314
66	1	2	128191	159346
66	1	3	128204	159363
66	1	4	128224	159387
66	1	5	128255	159422
66	1	6	128288	159459
66	1	7	128310	159485
66	1	8	128335	159514
66	1	9	128356	159542
66	1	10	128388	159578
66	1	11	128403	159597
66	1	12	128434	159645
66	1	13	128449	159664
66	1	14	128466	159685
66	1	15	128486	159709
66	1	16	128504	159731
66	1	17	128534	159765
66	1	18	128562	159797
66	1	19	128586	159825
66	1	20	128599	159842
66	2	1	128632	159879
66	2	2	128659	159910
66	2	3	128689	159944
66	2	4	128701	159960
66	2	5	128712	159975
66	2	6	128740	160007
66	2	7	128752	160023
66	2	8	128779	160054
66	2	9	128799	160078
66	2	10	128825	160108
66	2	11	128857	160144
66	2	12	128877	160168
66	2	13	128895	160190
66	2	14	128933	160232
66	2	15	128959	160262
66	2	16	128969	160276
66	2	17	128987	160298
66	2	18	129024	160339
66	2	19	129052	160371
66	2	20	129078	160401
66	2	21	129102	160429
66	2	22	129116	160447
66	2	23	129136	160471
66	2	24	129164	160503
66	2	25	129193	160536
66	2	26	129201	160548
66	2	27	129218	160569
66	2	28	129230	160581
66	2	29	129244	160603
66	3	1	129254	160617
66	3	2	129287	160654
66	3	3	129307	160678
66	3	4	129333	160708
66	3	5	129354	160733
66	3	6	129387	160770
66	3	7	129397	160784
66	3	8	129426	160817
66	3	9	129456	160851
66	3	10	129490	160889
66	3	11	129518	160921
66	3	12	129529	160936
66	3	13	129581	160992
66	3	14	129591	161006
66	3	15	129615	161035
66	3	16	129630	161054
66	3	17	129646	161074
66	3	18	129673	161105
66	3	19	129705	161141
66	3	20	129716	161156
66	3	21	129745	161189
66	3	22	129769	161217
66	4	1	129779	161231
66	4	2	129812	161268
66	4	3	129828	161288
66	4	4	129845	161309
66	4	5	129871	161339
66	4	6	129896	161368
66	4	7	129921	161397
66	4	8	129950	161430
66	4	9	129991	161475
66	4	10	130013	161501
66	4	11	130042	161534
66	5	1	130072	161568
66	5	2	130090	161590
66	5	3	130108	161612
66	5	4	130128	161636
66	5	5	130141	161654
66	5	6	130170	161687
66	5	7	130207	161728
66	5	8	130219	161744
66	5	9	130250	161779
66	5	10	130284	161817
66	5	11	130298	161835
66	5	12	130324	161865
66	5	13	130348	161893
66	5	14	130398	161948
66	6	1	130410	161970
66	6	2	130433	161997
66	6	3	130456	162024
66	6	4	130469	162041
66	6	5	130496	162072
66	6	6	130526	162106
66	6	7	130552	162136
66	6	8	130566	162154
66	6	9	130611	162203
66	6	10	130636	162232
66	6	11	130662	162262
66	6	12	130692	162296
66	6	13	130719	162327
66	6	14	130738	162350
66	6	15	130755	162371
66	6	16	130788	162408
66	6	17	130814	162438
66	7	1	130827	162455
66	7	2	130860	162492
66	7	3	130888	162524
66	7	4	130910	162550
66	7	5	130926	162570
66	7	6	130942	162590
66	7	7	130957	162609
66	7	8	130972	162628
66	7	9	130988	162648
66	7	10	131026	162690
66	7	11	131044	162712
66	7	12	131072	162744
66	7	13	131103	162779
66	7	14	131123	162803
66	7	15	131155	162839
66	7	16	131182	162870
66	7	17	131198	162890
66	8	1	131225	162921
66	8	2	131239	162939
66	8	3	131254	162958
66	8	4	131287	162995
66	8	5	131304	163016
66	8	6	131332	163048
66	8	7	131345	163065
66	8	8	131379	163103
66	8	9	131401	163129
66	8	10	131420	163152
66	8	11	131448	163184
66	8	12	131474	163214
66	8	13	131512	163256
66	9	1	131544	163292
66	9	2	131568	163320
66	9	3	131596	163352
66	9	4	131616	163376
66	9	5	131646	163410
66	9	6	131668	163436
66	9	7	131692	163464
66	9	8	131718	163494
66	9	9	131731	163511
66	9	10	131751	163535
66	9	11	131771	163559
66	9	12	131790	163582
66	9	13	131802	163598
66	9	14	131823	163623
66	9	15	131843	163647
66	9	16	131865	163673
66	9	17	131878	163690
66	9	18	131917	163733
66	9	19	131942	163762
66	9	20	131969	163793
66	9	21	132019	163847
66	10	1	132041	163873
66	10	2	132073	163909
66	10	3	132097	163937
66	10	4	132114	163958
66	10	5	132139	163987
66	10	6	132161	164013
66	10	7	132197	164053
66	10	8	132222	164082
66	10	9	132256	164120
66	10	10	132288	164156
66	10	11	132317	164189
66	11	1	132333	164209
66	11	2	132355	164235
66	11	3	132382	164266
66	11	4	132396	164284
66	11	5	132412	164304
66	11	6	132439	164335
66	11	7	132475	164375
66	11	8	132498	164402
66	11	9	132521	164429
66	11	10	132548	164460
66	11	11	132574	164490
66	11	12	132603	164523
66	11	13	132628	164552
66	11	14	132663	164591
66	11	15	132675	164607
66	11	16	132707	164643
66	11	17	132730	164670
66	11	18	132752	164699
66	11	19	132796	164747
66	12	1	132829	164784
66	12	2	132855	164814
66	12	3	132865	164828
66	12	4	132890	164857
66	12	5	132924	164895
66	12	6	132950	164925
66	12	7	132973	164952
66	12	8	132998	164981
66	12	9	133009	164996
66	12	10	133041	165032
66	12	11	133085	165080
66	12	12	133109	165108
66	12	13	133139	165142
66	12	14	133156	165163
66	12	15	133189	165200
66	12	16	133207	165222
66	12	17	133232	165251
66	12	18	133260	165279
66	13	1	133267	165290
66	13	2	133294	165321
66	13	3	133330	165361
66	13	4	133355	165390
66	13	5	133380	165419
66	13	6	133397	165440
66	13	7	133420	165467
66	13	8	133444	165495
66	13	9	133471	165526
66	13	10	133476	165535
66	13	11	133501	165565
66	13	12	133519	165587
66	13	13	133551	165623
66	13	14	133569	165645
66	13	15	133604	165684
66	13	16	133632	165716
66	13	17	133667	165755
66	13	18	133691	165783
66	14	1	133714	165810
66	14	2	133747	165847
66	14	3	133774	165878
66	14	4	133808	165916
66	14	5	133837	165949
66	14	6	133847	165968
66	14	7	133874	165999
66	14	8	133906	166035
66	14	9	133930	166063
66	14	10	133961	166098
66	14	11	133993	166134
66	14	12	134027	166172
66	14	13	134043	166192
66	14	14	134077	166230
66	14	15	134105	166262
66	14	16	134138	166299
66	14	17	134155	166320
66	14	18	134171	166340
66	14	19	134214	166387
66	14	20	134241	166418
66	15	1	134263	166444
66	15	2	134288	166473
66	15	3	134323	166512
66	15	4	134359	166552
66	15	5	134386	166583
66	15	6	134401	166602
66	15	7	134425	166630
66	15	8	134450	166659
66	16	1	134480	166693
66	16	2	134504	166721
66	16	3	134537	166758
66	16	4	134561	166786
66	16	5	134579	166808
66	16	6	134598	166831
66	16	7	134611	166848
66	16	8	134628	166869
66	16	9	134646	166891
66	16	10	134672	166921
66	16	11	134698	166951
66	16	12	134720	166977
66	16	13	134749	167010
66	16	14	134773	167038
66	16	15	134800	167069
66	16	16	134821	167094
66	16	17	134831	167108
66	16	18	134853	167134
66	16	19	134878	167163
66	16	20	134912	167201
66	16	21	134920	167213
66	17	1	134950	167247
66	17	2	134981	167282
66	17	3	135000	167305
66	17	4	135023	167332
66	17	5	135054	167367
66	17	6	135074	167391
66	17	7	135097	167418
66	17	8	135127	167452
66	17	9	135175	167504
66	17	10	135197	167530
66	17	11	135214	167551
66	17	12	135235	167576
66	17	13	135258	167603
66	17	14	135271	167620
66	17	15	135297	167650
66	17	16	135316	167673
66	17	17	135345	167706
66	17	18	135374	167739
66	18	1	135392	167761
66	18	2	135412	167785
66	18	3	135444	167821
66	18	4	135477	167858
